date#visitor#score#home#record
january 3#new jersey#1 - 0#colorado#22 - 12 - 5
january 4#philadelphia#2 - 2#colorado#22 - 12 - 6
january 6#colorado#2 - 5#toronto#22 - 13 - 6
january 9#colorado#3 - 0#boston#23 - 13 - 6
january 10#florida#4 - 4#colorado#23 - 13 - 7
january 14#calgary#4 - 4#colorado#23 - 13 - 8
january 16#colorado#5 - 2#pittsburgh#24 - 13 - 8
january 17#colorado#2 - 3#detroit#24 - 14 - 8
january 22#ny islanders#3 - 4#colorado#25 - 14 - 8
january 25#vancouver#2 - 2#colorado#25 - 14 - 9
january 27#colorado#4 - 3#san jose#26 - 14 - 9
january 31#colorado#1 - 2#anaheim#26 - 15 - 9
