date#site#sport#winning team#series
september 12 , 2008#ames#volleyball#iowa state#iowa state 2 - 0
september 13 , 2008#iowa city#football#iowa#iowa 3 - 2
september 21 , 2008#ames#w soccer#iowa#iowa 5 - 2
november 15 , 2008#stillwater#m cross country#iowa state#iowa 5 - 4
november 15 , 2008#stillwater#w cross country#iowa#iowa 7 - 4
december 6 , 2008#iowa city#wrestling#iowa#iowa 9 - 4
december 7 , 2008#iowa city#w basketball#iowa#iowa 11 - 4
december 12 , 2008#iowa city#m basketball#iowa#iowa 13 - 4
december 12 , 2008#iowa city#w swimming#iowa#iowa 15 - 4
february 12 , 2009#ames#w gymnastics#iowa#iowa 17 - 4
february 14 , 2009#iowa city#w gymnastics#iowa#iowa 19 - 4
april 7 , 2009#iowa city#softball#iowa#iowa 21 - 4
