no in series#no in season#title#directed by#written by#original air date#us viewers (millions)
93#1#viva las vegas#danny cannon#danny cannon & carol mendelsohn#september 23 , 2004#30.57
94#2#down the drain#kenneth fink#naren shankar#october 7 , 2004#28.43
95#3#harvest#david grossman#judith mccreary#october 14 , 2004#28.89
96#4#crow 's feet#richard j lewis#josh berman#october 21 , 2004#26.54
97#5#swap meet#danny cannon#carol mendelsohn & david rambo & naren shankar#october 28 , 2004#29.60
98#6#what 's eating gilbert grissom#kenneth fink#sarah goldfinger#november 4 , 2004#30.58
99#7#formalities#bill eagles#dustin lee abraham & naren shankar#november 11 , 2004#29.64
100#8#ch - ch - changes#richard j lewis#jerry stahl#november 18 , 2004#31.46
102#10#no humans involved#rob bailey#judith mccreary#december 9 , 2004#29.83
103#11#who shot sherlock#kenneth fink#richard catalani & david rambo#january 6 , 2005#28.86
104#12#snakes#richard j lewis#dustin lee abraham#january 13 , 2005#27.55
105#13#nesting dolls#bill eagles#sarah goldfinger#february 3 , 2005#24.95
106#14#unbearable#kenneth fink#josh berman & carol mendelsohn#february 10 , 2005#27.85
107#15#king baby#richard j lewis#jerry stahl#february 17 , 2005#30.72
109#17#compulsion#duane clark#josh berman & richard catalani#march 10 , 2005#29.40
110#18#spark of life#kenneth fink#allen mcdonald#march 31 , 2005#28.22
112#20#hollywood brass#bill eagles#sarah goldfinger & carol mendelsohn#april 21 , 2005#27.02
113#21#committed#richard j lewis#sarah goldfinger & richard j lewis & uttam narsu#april 28 , 2005#23.68
114#22#weeping willows#kenneth fink#areanne lloyd#may 5 , 2005#26.65
