series#season#title#director#writer (s)#airdate
541#2#phoenix#paul stanley#anthony lawrence#september 20 , 1971
542#3#waste - part 1#vincent mceveety#jim byrnes#september 27 , 1971
543#4#waste - part 2#vincent mceveety#jim byrnes#october 4 , 1971
544#5#new doctor in town#philip leacock#jack miller#october 11 , 1971
545#6#the legend#philip leacock#calvin clements , jr#october 18 , 1971
546#7#trafton#bernard mceveety#ron bishop#october 25 , 1971
547#8#lynott#gunnar hellstrom#ron bishop#november 1 , 1971
548#9#lijah#irving j moore#william blinn#november 8 , 1971
549#10#my brother 's keeper#paul stanley#arthur dales#november 15 , 1971
550#11#drago#paul stanley#jim byrnes#november 22 , 1971
551#12#gold train : the bullet - part 1#bernard mceveety#jim byrnes#november 29 , 1971
552#13#gold train : the bullet - part 2#bernard mceveety#jim byrnes#december 6 , 1971
553#14#gold train : the bullet - part 3#bernard mceveety#jim byrnes#december 13 , 1971
554#15#ps murry christmas#herb wallerstein#william kelley#december 27 , 1971
555#16#no tomorrow#irving j moore#richard fielder#january 3 , 1972
556#17#hidalgo#paul stanley#colley cibber#january 10 , 1972
557#18#tara#bernard mceveety#william kelley#january 17 , 1972
558#19#one for the road#bernard mceveety#jack miller#january 24 , 1972
559#20#the predators#bernard mceveety#calvin clements , sr#january 31 , 1972
560#21#yankton#vincent mceveety#jim byrnes#february 7 , 1972
561#22#blind man 's buff#herb wallerstein#ron honthaner#february 21 , 1972
562#23#alias festus haggin#vincent mceveety#calvin clements#march 6 , 1972
