outcome#date#tournament#surface#partner#opponents in the final#score
winner#31 october 2004#tokyo , japan#hard#kumiko iijima#maki arai akiko yonemura#6 - 3 6 - 1
winner#17 july 2005#hamilton , canada#clay#kumiko iijima#lauren barnikow lauren breadmore#6 - 7 (4) 6 - 2 6 - 2
runner - up#31 july 2005#lexington , kentucky , usa#hard#kumiko iijima#vilmarie castellvi samantha reeves#2 - 6 1 - 6
runner - up#17 february 2006#sydney , australia#hard#ayumi morita#yung - jan chan chia - jung chuang#2 - 6 1 - 6
winner#28 may 2006#nagano , japan#carpet#kumiko iijima#remi tezuka tomoko yonemura#6 - 3 7 - 6 (3)
winner#6 august 2006#tokachi , japan#carpet#kumiko iijima#shiho hisamatsu remi tezuka#7 - 5 6 - 4
winner#23 september 2006#ibaraki , japan#hard#kumiko iijima#natsumi hamamura ayaka maekawa#6 - 7 (4) 6 - 3 6 - 2
runner - up#14 april 2007#jackson , mississippi , usa#clay#yurika sema#eva hrdinová michaela paštiková#6 - 7 (5) 6 - 7 (3)
runner - up#13 may 2007#fukuoka , japan#carpet#rika fujiwara#ayumi morita akiko yonemura#2 - 6 2 - 6
winner#7 july 2007#nagoya , japan#hard#akiko yonemura#kyung - mi chang jin - hee kim#6 - 2 3 - 6 6 - 4
winner#7 july 2007#obihiro , japan#carpet#kumiko iijima#ayumi morita akiko yonemura#7 - 6 (3) 6 - 0
winner#13 september 2007#tokyo , japan#hard#rika fujiwara#kumiko iijima akiko yonemura#3 - 6 7 - 6 (4)
runner - up#2 august 2008#vancouver , canada#hard#christina fusano#carly gullickson nicole kriz#7 - 6 (4) 1 - 6
winner#19 october 2008#makinohara , japan#carpet#natsumi hamamura#kyung - yee chae xinyun han#7 - 5 7 - 6 (4)
runner - up#25 october 2008#hamanako , japan#carpet#akiko yonemura#kanae hisami yurina koshino#5 - 7 4 - 6
runner - up#10 may 2009#fukuoka , japan#carpet#ayaka maekawa#akiko yonemura tomoko yonemura#2 - 6 7 - 6 (3)
winner#12 may 2009#nagano , japan#carpet#akiko yonemura#tomoyo takagishi vartchaya wongteanchai#6 - 1 6 - 4
runner - up#10 april 2010#incheon , south korea#hard#misaki doi#irina - camelia begu erika sema#0 - 6 6 - 7 (8)
runner - up#10 april 2010#gimhae , south korea#hard#misaki doi#kyung - mi chang jin - a lee#6 - 1 4 - 6
runner - up#19 april 2010#changwon , south korea#hard#misaki doi#chang kyung - mi lee jin - a#7 - 5 3 - 6
runner - up#2 may 2011#fukuoka , japan#carpet#aiko nakamura#shuko aoyama rika fujiwara#6 - 7 (3) 0 - 6
runner - up#17 october 2011#makinohara , japan#carpet#akiko yonemura#shuko aoyama kotomi takahata#2 - 6 5 - 7
runner - up#25 march 2012#ipswich , australia#clay#shuko aoyama#monique adamczak sandra zaniewska#5 - 7 4 - 6
winner#1 april 2012#bundaberg , australia#clay#shuko aoyama#sacha jones sally peers#6 - 1 7 - 5
winner#8 july 2012#middelburg , netherlands#clay#yurika sema#bernice van de velde angelique van der meet#6 - 3 6 - 1
