year#theme#artist#composition#mintage#issue price
2007#blue crystal - piedfort#konrad wachelko#92.5% silver , 7.5% copper#5000#94.95
2007#iridescent crystal - piedfort#konrad wachelko#92.5% silver , 7.5% copper#5000#94.95
2008#amethyst crystal#konrad wachelko#99.99% silver#7500#94.95
2008#sapphire crystal#konrad wachelko#99.99% silver#7500#94.95
2009#blue crystal#konrad wachelko#99.99% silver#7500#94.95
2009#pink crystal#konrad wachelko#99.99% silver#7500#94.95
2010#blue crystal#konrad wachelko#99.99% silver#7500#99.95
2010#tanzanite crystal#konrad wachelko#99.99% silver#7500#99.95
2011#emerald crystal#konrad wachelko#99.99% silver#15000#114.95
2011#topaz crystal#konrad wachelko#99.99% silver#15000#114.95
2011#hyacinth red small crystal#konrad wachelko#99.99% silver#15000#114.95
2011#montana blue small crystal#konrad wachelko#99.99% silver#15000#114.95
