week#date#opponent#result#attendance
1#september 12 , 1999#dallas cowboys#l 35 - 41#79237
2#september 19 , 1999#new york giants#w 50 - 21#73170
3#september 26 , 1999#new york jets#w 27 - 20#78161
4#october 3 , 1999#carolina panthers#w 38 - 36#76831
6#october 17 , 1999#arizona cardinals#w 24 - 10#55893
7#october 24 , 1999#dallas cowboys#l 20 - 38#64377
8#october 31 , 1999#chicago bears#w 48 - 22#77621
9#november 7 , 1999#buffalo bills#l 17 - 34#78721
10#november 14 , 1999#philadelphia eagles#l 28 - 35#66591
11#november 21 , 1999#new york giants#w 23 - 13#78641
12#november 28 , 1999#philadelphia eagles#w 20 - 17#74741
13#december 5 , 1999#detroit lions#l 17 - 33#77693
14#december 12 , 1999#arizona cardinals#w 28 - 3#75851
15#december 19 , 1999#indianapolis colts#l 21 - 24#57013
16#december 26 , 1999#san francisco 49ers#w 26 - 20#68329
17#january 2 , 2000#miami dolphins#w 21 - 10#78106
