date#opponent#score#loss#attendance#record
april 1#white sox#6 - 5 (10)#plesac (0 - 1)#40299#0 - 1
april 2#white sox#6 - 1#álvarez (0 - 1)#31310#1 - 1
april 4#brewers#6 - 2#karl (0 - 1)#26331#2 - 1
april 5#brewers#5 - 2#williams (0 - 1)#31226#2 - 2
april 6#brewers#4 - 2#hentgen (0 - 1)#29106#2 - 3
april 8#white sox#postponed (cold weather) rescheduled for august 19#postponed (cold weather) rescheduled for august 19#postponed (cold weather) rescheduled for august 19#postponed (cold weather) rescheduled for august 19
april 9#white sox#5 - 0#álvarez (0 - 2)#746#3 - 3
april 10#white sox#4 - 0#baldwin (0 - 1)#14180#4 - 3
april 11#brewers#postponed (snow) rescheduled for july 28#postponed (snow) rescheduled for july 28#postponed (snow) rescheduled for july 28#postponed (snow) rescheduled for july 28
april 12#brewers#postponed (snow) rescheduled for july 29#postponed (snow) rescheduled for july 29#postponed (snow) rescheduled for july 29#postponed (snow) rescheduled for july 29
april 13#brewers#3 - 2#crabtree (0 - 1)#19143#4 - 4
april 14#royals#3 - 2#quantrill (0 - 1)#25642#4 - 5
april 15#royals#7 - 5#guzmán (2 - 1)#25582#4 - 6
april 16#athletics#4 - 3#taylor (0 - 1)#26139#5 - 6
april 17#athletics#5 - 4#groom (0 - 1)#25625#6 - 6
april 18#rangers#6 - 5#pavlik (1 - 2)#30452#7 - 6
april 19#rangers#6 - 0#hill (1 - 2)#44206#8 - 6
april 20#rangers#10 - 5#guzmán (2 - 2)#34333#8 - 7
april 21#angels#5 - 4 (13)#spoljaric (0 - 1)#13413#8 - 8
april 22#angels#7 - 6#james (1 - 2)#13353#9 - 8
april 23#angels#5 - 4 (10)#spoljaric (0 - 2)#13117#9 - 9
april 25#mariners#13 - 8#plesac (0 - 2)#31215#9 - 10
april 26#mariners#4 - 3#lowe (0 - 1)#31420#10 - 10
april 27#mariners#2 - 1#person (0 - 1)#32160#10 - 11
april 29#royals#6 - 5 (10)#quantrill (3 - 2)#12533#10 - 12
april 30#royals#1 - 0#appier (3 - 1)#13004#11 - 12
