season#div#tms#pos#attendance / g#emperor 's cup
1994#j1#12#5#17836#winner
1995#j1#14#11#16111#2nd round
1996#j1#16#11#10483#quarter - final
1997#j1#17#8#7841#quarter - final
1998#j1#18#11#10158#4th round
1999#j1#16#16#7388#3rd round
2000#j2#11#8#4968#3rd round
2001#j2#12#8#4112#2nd round
2002#j2#12#5#4551#4th round
2003#j2#12#10#4731#4th round
2004#j2#12#10#4691#5th round
2005#j2#12#7#5746#3rd round
2006#j2#13#11#5365#4th round
2007#j2#13#6#4677#4th round
2008#j2#15#5#5994#3rd round
2009#j2#18#3#7273#2nd round
2010#j1#18#18#11095#3rd round
2011#j2#20#14#6943#quarter - final
2012#j2#22#2#6852#3rd round
