total no#celebrity#director#original air date#viewers
1#shaun majumder#scott harper#11october 2007#n / a
2#margot kidder#margaret slaght#18october 2007#n / a
3#steven page#david langer#25october 2007#n / a
4#sonja smits#karen pinker#1november 2007#n / a
5#chantal kreviazuk#nadine schwartz#8november 2007#n / a
6#major - general lewis mackenzie#richard martyn#15november 2007#n / a
7#mary walsh#matt gallagher#22november 2007#n / a
8#randy bachman#margaret slaght#29november 2007#n / a
9#scott thompson#scott harper#6december 2007#n / a
10#don cherry#richard martyn#10january 2008#n / a
11#measha brueggergosman#karen pinker#17january 2008#n / a
12#margaret trudeau#peter findlay#24january 2008#n / a
