place#downhill#competitor#1st run#2nd run#points
1#2#franz pfnür ( ger )#72.1#74.5#100.00
2#3#gustav lantschner ( ger )#76.9#75.6#96.13
3#4#émile allais ( fra )#80.4#76.9#93.20
4#8#rudolf cranz ( ger )#92.9 (2)#74.6#87.52
5#6#roman wörndle ( ger )#82.9#85.8 (1)#86.90
6#1#birger ruud ( nor )#91.9 (1)#77.1#86.75
7#9#giacinto sertorelli ( ita )#79.3#90.1#86.54
8#11#dick durrance ( usa )#86.4 (1)#86.9#84.59
9#5#alf konningen ( nor )#89.3#84.3#84.45
10#14#maurice lafforgue ( fra )#86.6#87.1#84.40
11#24#james palmer - tomkinson ( gbr )#89.8#86.5#83.15
12#32#lászló szalay ( hun )#87.6#89.9#82.59
13#15#peter lunn ( gbr )#86.3#92.5#81.99
14#18#george page ( usa )#85.7#93.4#81.86
15#7#per fossum ( nor )#90.3#89.7#81.44
16#19#walter hollmann ( tch )#88.1#97.8#78.86
17#16#ciril praček ( yug )#94.4#92.6#78.40
18#40#christopher hudson ( gbr )#89.9#102.4#76.24
19#20#bronisław czech ( pol )#90.4#102.9#75.84
20#29#robert livermore ( usa )#97.5#96.7#75.49
21#25#johann knahl ( tch )#93.7#101.1#75.26
22#31#franci čop ( yug )#98.5#97.4#74.83
23#34#karol zając ( pol )#95.0#102.5#74.23
24#28#horst scheeser ( rou )#101.6#96.5#74.00
25#13#adriano guarnieri ( ita )#88.5 (1)#110.1 (1)#73.82
26#22#roland allard ( fra )#104.8#94.8#73.45
27#12#vittorio chierroni ( ita )#93.4#110.8 (2)#71.79
28#27#károly kővári ( hun )#104.8#103.6#70.35
29#23#wilhelm pick ( tch )#113.3 (1)#101.1#68.38
30#35#bertil persson ( swe )#103.4 (1)#114.0 (1)#67.43
31#50#emil žnidar ( yug )#110.7#118.1#64.07
32#21#imre csík ( hun )#108.5#128.2#61.93
33#36#fedor weinschenck ( pol )#116.6 (1)#141.2#56.87
–#33#wilhelm zacharias ( rou )#100.2#–#–
–#49#hiroshi tadano ( jpn )#109.4#–#–
–#41#isamo sekiguchi ( jpn )#112.5#–#–
–#45#rudolf klöckner ( rou )#112.7#–#–
–#26#karl baadsvik ( can )#114.3#–#–
–#37#albert washburn ( usa )#116.7 (1)#–#–
–#47#william clark ( can )#123.9 (1)#–#–
–#46#tsutomu sekido ( jpn )#124.5#–#–
–#30#borislav jordanov ( bul )#126.1 (1)#–#–
–#39#william ball ( can )#127.7#–#–
–#48#iosif covaci ( rou )#128.3#–#–
–#53#asen zankov ( bul )#133.5#–#–
–#43#dimitris negropontis ( gre )#135.3#–#–
–#51#hubert negerle ( lie )#136.1#–#–
–#42#raymond de braconnier ( bel )#142.2#–#–
–#52#jacques peten ( bel )#144.9 (1)#–#–
–#44#werner de spoelberch ( bel )#148.6#–#–
–#54#franz schädler ( lie )#152.5#–#–
–#17#eduard hromádka ( tch )#165.9 (3)#–#–
–#55#herbert bērtulsons ( lat )#186.1#–#–
–#56#askolds hermanovskis ( lat )#198.0 (2)#–#–
–#57#nazım aslangil ( tur )#dq#–#–
–#58#ülker pamir ( tur )#dq#–#–
–#10#sigmund ruud ( nor )#dns#–#–
–#38#levente balatoni ( hun )#dns#–#–
–#59#mahmut şevket ( tur )#dns#–#–
–#60#reşat erceş ( tur )#dns#–#–
