date#visitor#score#home#decision#attendance#record
december 1#philadelphia#4 - 4#toronto#myre#16485#17 - 1 - 4
december 2#detroit#4 - 4#philadelphia#peeters#17077#17 - 1 - 5
december 4#boston#2 - 2#philadelphia#myre#17077#17 - 1 - 6
december 6#los angeles#4 - 9#philadelphia#peeters#17077#18 - 1 - 6
december 9#chicago#4 - 4#philadelphia#myre#17077#18 - 1 - 7
december 13#quebec#4 - 6#philadelphia#peeters#17077#19 - 1 - 7
december 15#buffalo#2 - 3#philadelphia#peeters#17077#20 - 1 - 7
december 16#philadelphia#1 - 1#ny rangers#myre#17404#20 - 1 - 8
december 20#pittsburgh#1 - 1#philadelphia#peeters#17077#20 - 1 - 9
december 22#philadelphia#5 - 2#boston#myre#14673#21 - 1 - 9
december 23#hartford#2 - 4#philadelphia#peeters#17077#22 - 1 - 9
december 26#philadelphia#4 - 4#hartford#myre#7627#22 - 1 - 10
december 28#philadelphia#5 - 3#winnipeg#peeters#16038#23 - 1 - 10
december 29#philadelphia#3 - 2#colorado#myre#16452#24 - 1 - 10
