year#top fuel#funny car#pro stock#pro stock motorcycle
2013#antron brown#johnny gray#allen johnson#hector arana jr
2012#morgan lucas#robert hight#mike edwards#eddie krawiec
2011#del worsham#mike neff#jason line#eddie krawiec
2010#tony schumacher#tim wilkerson#jason line#eddie krawiec
2009#larry dixon#bob tasca iii#jason line#hector arana sr
2008#tony schumacher#tony pedregon#jeg coughlin#matt guidera
2007#tony schumacher#ron capps#greg anderson#karen stoffer
2006#david grubnic#ron capps#tom martino#angelle sampey
2005#doug kalitta#whit bazemore#jason line#steve johnson
2004#tony schumacher#del worsham#greg anderson#andrew hines
2003#brandon bernstein#gary densham#kurt johnson#angelle sampey
2002#larry dixon#tony pedregon#darrell alderman#craig treble
2001#larry dixon#john force#jeg coughlin#matt hines
2000#doug kalitta#jerry toliver#warren johnson#david schultz
1999#mike dunn#john force#warren johnson#angelle sampey
1998#kenny bernstein#cruz pedregon#warren johnson#matt hines
1997#joe amato#al hoffman#jim yates#david schultz
1996#blaine johnson#john force#jim yates#dave schultz
