date#opponent#score#loss#attendance#record
june 1#athletics#8 - 2#person (0 - 4)#21127#26 - 26
june 2#mariners#3 - 0#andújar (0 - 1)#40312#26 - 27
june 3#mariners#6 - 3#williams (1 - 6)#28786#26 - 28
june 5#athletics#4 - 3#hentgen (5 - 3)#30189#26 - 29
june 6#athletics#4 - 1#oquist (1 - 2)#32208#27 - 29
june 7#athletics#3 - 1#karsay (1 - 7)#28490#28 - 29
june 8#athletics#7 - 5#andújar (0 - 2)#29404#28 - 30
june 10#mariners#8 - 3#sanders (2 - 6)#33124#29 - 30
june 11#mariners#5 - 1#clemens (11 - 1)#41099#29 - 31
june 13#phillies#4 - 3#spoljaric (0 - 3)#26799#29 - 32
june 14#phillies#3 - 2#nye (0 - 2)#22582#30 - 32
june 15#phillies#11 - 1#leiter (4 - 7)#30516#31 - 32
june 16#braves#3 - 0#clemens (11 - 2)#34409#31 - 33
june 17#braves#8 - 7#andújar (0 - 3)#31356#31 - 34
june 18#braves#5 - 3#smoltz (6 - 6)#31717#32 - 34
june 20#orioles#3 - 0#mussina (8 - 2)#30266#33 - 34
june 21#orioles#5 - 1#plesac (0 - 3)#40139#33 - 35
june 22#orioles#5 - 2#person (2 - 5)#35106#33 - 36
june 23#red sox#7 - 6#williams (2 - 7)#30380#33 - 37
june 24#red sox#9 - 6#andújar (0 - 4)#27263#33 - 38
june 25#red sox#13 - 12#hentgen (8 - 4)#27605#33 - 39
june 26#orioles#3 - 0#erickson (10 - 3)#47617#34 - 39
june 27#orioles#2 - 1#kamieniecki (6 - 4)#47900#35 - 39
june 28#orioles#5 - 2#key (11 - 4)#47687#36 - 39
june 29#orioles#3 - 2#benítez (0 - 3)#47763#37 - 39
june 30#expos#2 - 1#hentgen (8 - 5)#37430#37 - 40
