name#years#gender#area#authority#decile#roll
amberley school#1 - 8#coed#amberley#state#7#230
amuri area school#1 - 13#coed#culverden#state#8#270
broomfield school#1 - 8#coed#amberley#state#9#114
cheviot area school#1 - 13#coed#cheviot#state#7#170
greta valley school#1 - 8#coed#greta valley#state#9#31
hanmer springs school#1 - 8#coed#hanmer springs#state#9#99
hurunui college#1 - 13#coed#hawarden#state#7#236
leithfield school#1 - 8#coed#amberley#state#8#100
omihi school#1 - 8#coed#hurunui#state#8#29
rotherham school#1 - 6#coed#rotherham#state#10#36
waiau school#1 - 6#coed#waiau#state#6#61
waikari school#1 - 8#coed#waikari#state#4#34
waipara school#1 - 8#coed#waipara#state#6#39
