date#opponent#score#loss#attendance#record
september 1#mets#3 - 0#hentgen (14 - 9)#19196#65 - 71
september 2#mets#8 - 5#clemens (20 - 5)#17635#65 - 72
september 3#mets#4 - 2#quantrill (6 - 6)#14513#65 - 73
september 4#rangers#6 - 2#carpenter (1 - 7)#26178#65 - 74
september 5#rangers#5 - 1#pavlik (2 - 4)#27121#66 - 74
september 6#rangers#2 - 1#burkett (7 - 12)#31232#67 - 74
september 7#rangers#4 - 0#oliver (11 - 11)#30212#68 - 74
september 8#angels#12 - 10#james (4 - 5)#25775#69 - 74
september 9#angels#2 - 0#hill (7 - 12)#25674#70 - 74
september 10#athletics#3 - 2#plesac (1 - 4)#4764#70 - 75
september 11#athletics#8 - 7#escobar (2 - 1)#6135#70 - 76
september 12#mariners#7 - 3#clemens (21 - 6)#37044#70 - 77
september 13#mariners#6 - 3#ayala (10 - 5)#51631#71 - 77
september 14#mariners#3 - 2#risley (0 - 1)#45477#71 - 78
september 15#mariners#7 - 3#williams (8 - 14)#41684#71 - 79
september 17#red sox#4 - 3#quantrill (6 - 7)#23648#71 - 80
september 18#red sox#3 - 2#escobar (3 - 2)#27990#71 - 81
september 19#yankees#3 - 0#gooden (8 - 5)#31195#72 - 81
september 20#yankees#4 - 3 (11)#janzen (1 - 1)#38332#72 - 82
september 21#yankees#5 - 4 (10)#almanzar (0 - 1)#40038#72 - 83
september 22#yankees#8 - 1#hentgen (15 - 10)#23380#72 - 84
september 23#orioles#3 - 2#clemens (21 - 7)#29276#72 - 85
september 24#orioles#9 - 3#daal (1 - 1)#27443#72 - 86
september 25#orioles#4 - 3#mussina (15 - 8)#28324#73 - 86
september 26#red sox#3 - 0#henry (7 - 3)#34155#74 - 86
september 27#red sox#12 - 5#corsi (5 - 3)#37401#75 - 86
september 28#red sox#3 - 2#gordon (6 - 10)#40251#76 - 86
