episode#garfield episode 1#u.s. acres episode#garfield episode 2#original airdate
show 40#skyway robbery#the bunny rabbits is coming#close encounters of the garfield kind#september 15 , 1990
show 41#astrocat#cock - a - doodle duel#cinderella cat#september 15 , 1990
show 42#ship shape#barn of fear ii#break a leg#september 22 , 1990
show 43#twice told tale#orson goes on vacation#wedding bell blues#september 22 , 1990
show 44#clean sweep#secrets of the animated cartoon#how the west was lost#september 29 , 1990
show 45#binky gets cancelled again#orson 's diner#flat tired#september 29 , 1990
show 46#return of the buddy bears#much ado about lanolin#reigning cats and dogs#october 6 , 1990
show 47#fit for a king#ben hog#dessert in the desert#october 6 , 1990
show 48#hounds of the arbuckles#read alert#urban arbuckle#october 13 , 1990
show 49#odielocks and the three cats#quack to the future#beddy buy#october 13 , 1990
show 50#count lasagna#mystery guest#rodent rampage#october 20 , 1990
show 51#the feline felon#the legal eagle#the cactus saga#october 20 , 1990
show 52#d.j. jon#cornfinger#five minute warning#october 27 , 1990
show 53#wonderful world#the orson awards#the garfield workout#october 27 , 1990
show 54#all things fat and small#robin hog#hare replacement#november 3 , 1990
show 55#stick to it#orson in wonderland#for cats only#november 10 , 1990
show 56#mistakes will happen#the well dweller#the wise man#november 17 , 1990
