date#venue#score#result#competition
6 june 1999#stade du 4 - août , ouagadougou#1 - 0#2 - 2#1999 african cup of nations qualifier
20 august 1999#cicero stadium , asmara#1 - 0#2 - 0#2000 african cup of nations qualifier
25 january 2000#sani abacha stadium , kano#1 - 0#3 - 1#2000 african cup of nations
1 february 2000#national stadium , lagos#1 - 0#2 - 2#2000 african cup of nations
10 march 2001#stade leopold senghor , dakar#4 - 0#4 - 0#2002 world cup qualifier
24 march 2001#stade leopold senghor , dakar#2 - 0#2 - 0#2002 african cup of nations qualifier
30 december 2001#stade leopold senghor , dakar#1 - 0#1 - 0#friendly
16 june 2002#ōita bank dome , ōita#1 - 1#2 - 1#2002 world cup
16 june 2002#ōita bank dome , ōita#2 - 1#2 - 1#2002 world cup
8 september 2002#setsoso stadium , maseru#1 - 0#1 - 0#2004 african cup of nations qualifier
7 june 2003#stade leopold senghor , dakar#2 - 0#3 - 1#2004 african cup of nations qualifier
14 june 2003#stade leopold senghor , dakar#2 - 0#3 - 0#2004 african cup of nations qualifier
14 june 2003#stade leopold senghor , dakar#3 - 0#3 - 0#2004 african cup of nations qualifier
18 august 2004#stade pierre de coubertin , avignon#1 - 0#1 - 2#friendly
5 september 2004#stade 26 mars , bamako#1 - 1#2 - 2#2006 world cup qualifier
10 october 2004#national complex , paynesville#2 - 0#3 - 0#2006 world cup qualifier
10 october 2004#national complex , paynesville#3 - 0#3 - 0#2006 world cup qualifier
26 march 2005#stade leopold senghor , dakar#4 - 0#6 - 1#2006 world cup qualifier
18 june 2005#stade leopold senghor , dakar#2 - 1#2 - 2#2006 world cup qualifier
8 october 2005#stade leopold senghor , dakar#1 - 0#3 - 0#2006 world cup qualifier
8 october 2005#stade leopold senghor , dakar#3 - 0#3 - 0#2006 world cup qualifier
23 january 2006#port said stadium , port said#1 - 0#2 - 0#2006 africa cup of nations
3 february 2006#harras el - hedoud stadium , alexandria#3 - 1#3 - 2#2006 africa cup of nations
8 september 2007#stade leopold senghor , dakar#3 - 1#5 - 1#2008 africa cup of nations qualifier
8 september 2007#stade leopold senghor , dakar#4 - 1#5 - 1#2008 africa cup of nations qualifier
17 november 2007#stade olympique yves - du - manoir , colombes#1 - 0#3 - 2#friendly
12 january 2008#stade leopold senghor , dakar#3 - 1#3 - 1#friendly
31 january 2008#baba yara stadium , kumasi#1 - 1#1 - 1#2008 africa cup of nations
21 june 2008#stade leopold senghor , dakar#3 - 0#3 - 1#2010 world cup qualifier
