rank#airport#code (iata / icao)#total cargo (metric tonnes)#% change
1#hong kong international airport#hkg / vhhh#4062 , 261#2.2%
2#memphis international airport#mem / kmem#3916 , 535#2.5%
3#shanghai pudong international airport#pvg / zspd#2939 , 157#5.3%
4#incheon international airport#icn / rksi#2456 , 724#3.3%
5#ted stevens anchorage international airport#anc / panc#2449 , 551#3.7%
6#dubai international airport#dxb / omdb#2267 , 365#3.1%
7#louisville international airport#sdf / ksdf#2187 , 766#0.9%
8#paris - charles de gaulle airport#cdg / lfpg#2150 , 950#6.5%
9#frankfurt airport#fra / eddf#2066 , 432#6.7%
10#narita international airport#nrt / rjaa#2006 , 173#3.1%
11#miami international airport#mia / kmia#1929 , 889#4.9%
12#singapore changi airport#sin / wsss#1898 , 850#3.0%
13#beijing capital international airport#pek / zbaa#1787 , 027#6.0%
14#los angeles international airport#lax / klax#1688 , 351#3.7%
15#taiwan taoyuan international airport#tpe / rctp#1577 , 728#3.1%
16#london heathrow airport#lhr / egll#1556 , 203#0.7%
17#o'hare international airport#ord / kord#1512 , 186#3.0%
18#amsterdam airport schiphol#ams / eham#1511 , 824#2.4%
19#suvarnabhumi airport#bkk / vtbs#1345 , 487#1.8%
20#john f. kennedy international airport#jfk / kjfk#1283 , 663#5.5%
21#guangzhou baiyun international airport#can / zggg#1246 , 467#5.6%
22#indianapolis international airport#ind / kind#932105#2.7%
23#tokyo international airport#hnd / rjtt#909684#3.6%
24#shenzhen bao'an international airport#szx / zgsz#854901#3.5%
25#leipzig / halle airport#lej / eddp#846092#13.7%
26#doha international airport#doh / otbd#844532#4.5%
27#newark liberty international airport#ewr / kewr#743762#7.5%
28#cologne bonn airport#cgn / eddk#730054#0.5%
29#kansai international airport#kix / rjbb#723148#2.7%
30#kuala lumpur international airport#kul / wmkk#702227#0.1%
