rank#rider#team#speed#time
1#ryan farquhar#498cc bic paton#102.385 mph#1:06.19.90
2#alan oversby#500cc norton manx#101.863 mph#1:06.40.30
3#alan brew#seeley g50 496cc#99.367 mph#1:08.20.78
4#wattie brown#500cc petty manx#98.118 mph#1:09.12.98
5#andy reynolds#499cc bic paton#97.152 mph#1:09.54.28
6#bob price#500cc seeley g50#96.890 mph#1:10.05.64
7#ken davis#500cc norton manx#95.948 mph#1:10.46.92
8#chris swallow#476cc ducati#95.664 mph#1:10.59.52
9#mark herbertson#499cc matchless g50#95.272 mph#1:11.17.05
10#dave madsen - mygdal#499cc honda#92.209 mph#1:11.19.89
