order#minister#party#prime minister#term start#term end#term in office
1#harold holt#united australia#menzies#28october 1940#29august 1941#344 days
1#harold holt#united australia#fadden#29august 1941#7october 1941#344 days
2#eddie ward#labor#curtin#7october 1941#21 september 1943#1year , 349days
3#jack holloway#labor#curtin#21 september 1943#6july 1945#6years , 89days
3#jack holloway#labor#forde#6july 1945#13july 1945#6years , 89days
3#jack holloway#labor#chifley#13july 1945#19december 1949#6years , 89days
n / a#harold holt#liberal#menzies#19december 1949#10december 1958#8years , 356days
4#william mcmahon#liberal#menzies#10december 1958#26january 1966#7years , 47days
5#les bury#liberal#holt#26january 1966#19december 1967#3years , 290days
5#les bury#liberal#mcewen#19december 1967#10january 1968#3years , 290days
5#les bury#liberal#gorton#10january 1968#12november 1969#3years , 290days
6#billy snedden#liberal#gorton#12november 1969#10 march 1971#1year , 130days
6#billy snedden#liberal#mcmahon#10 march 1971#22 march 1971#1year , 130days
7#phillip lynch#liberal#mcmahon#22 march 1971#5december 1972#1year , 258days
8#lance barnard#labor#whitlam#5december 1972#19december 1972#14 days
9#clyde cameron#labor#whitlam#19december 1972#12june 1974#2years , 169days
9#clyde cameron#labor#whitlam#12june 1974#6june 1975#2years , 169days
10#jim mcclelland#labor#whitlam#6june 1975#11november 1975#158 days
11#tony street#liberal#fraser#11november 1975#22december 1975#3years , 24days
11#tony street#liberal#fraser#22december 1975#5december 1978#3years , 24days
12#ian viner#liberal#fraser#5december 1978#6april 1981#2years , 122days
13#neil brown#liberal#fraser#6april 1981#7 may 1982#1year , 31days
14#ian macphee#liberal#fraser#7 may 1982#11 march 1983#308 days
15#ralph willis#labor#hawke#11 march 1983#24july 1987#4years , 135days
16#john dawkins#labor#hawke#24july 1987#20december 1991#4years , 156days
16#john dawkins#labor#keating#20december 1991#27december 1991#4years , 156days
17#kim beazley#labor#keating#27december 1991#23december 1993#1year , 361days
18#simon crean#labor#keating#23december 1993#11 march 1996#2years , 79days
19#amanda vanstone#liberal#howard#11 march 1996#9october 1997#1year , 212days
20#david kemp#liberal#howard#9october 1997#21october 1998#1year , 12days
21#peter reith#liberal#howard#21october 1998#30january 2001#2years , 101days
22#tony abbott#liberal#howard#30january 2001#26november 2001#2years , 250days
22#tony abbott#liberal#howard#26november 2001#7october 2003#2years , 250days
23#kevin andrews#liberal#howard#7october 2003#30january 2007#3years , 115days
24#joe hockey#liberal#howard#30january 2007#3december 2007#307 days
25#julia gillard#labor#rudd#3december 2007#28june 2010#2years , 207days
n / a#simon crean#labor#gillard#28june 2010#14 september 2010#78 days
26#chris evans#labor#gillard#14 september 2010#14december 2011#1year , 91days
27#bill shorten#labor#gillard#14december 2011#1july 2013#1year , 199days
28#brendan o'connor#labor#rudd#1july 2013#18 september 2013#79 days
29#eric abetz#liberal#abbott#18 september 2013#incumbent#136 days
