date#visitor#score#home#attendance#record#points
november 1#montreal#7–1#pittsburgh#10472#5–6–0#10
november 2#pittsburgh#2–4#philadelphia#13511#5–7–0#10
november 4#ny rangers#4–6#pittsburgh#12255#6–7–0#12
november 5#pittsburgh#1–1#detroit#14041#6–7–1#13
november 8#philadelphia#2–5#pittsburgh#7449#7–7–1#15
november 11#vancouver#4–3#pittsburgh#11896#7–8–1#15
november 12#pittsburgh#0–1#buffalo#15668#7–9–1#15
november 15#minnesota#1–7#pittsburgh#8649#8–9–1#17
november 18#atlanta#1–6#pittsburgh#10959#9–9–1#19
november 19#pittsburgh#5–3#ny rangers#17500#10–9–1#21
november 22#st. louis#4–10#pittsburgh#12405#11–9–1#23
november 25#ny islanders#2–2#pittsburgh#12319#11–9–2#24
november 26#pittsburgh#2–6#atlanta#9041#11–10–2#24
november 29#toronto#4–7#pittsburgh#9971#12–10–2#26
