story #target #title#author#reader#format#company#release date#notes
52#009 9#doctor who and the cave monsters#hulke , malcolm malcolm hulke#john , caroline caroline john#4 - cd#bbc#2007 - 09 - 03 3 september 2007#unabridged
58#023 23#doctor who and the doomsday weapon#hulke , malcolm malcolm hulke#beevers , geoffrey geoffrey beevers#4 - cd#bbc#2007 - 09 - 03 3 september 2007#unabridged
75#028 28#doctor who and the giant robot#dicks , terrance terrance dicks#baker , tom tom baker#4 - cd#bbc#2007 - 11 - 05 5 november 2007#unabridged
84#007 7#doctor who and the brain of morbius#dicks , terrance terrance dicks#baker , tom tom baker#4 - cd#bbc#2008 - 02 - 04 4 february 2008#unabridged
67#057 57#doctor who and the space war#hulke , malcolm malcolm hulke#beevers , geoffrey geoffrey beevers#4 - cd#bbc#2008 - 02 - 04 4 february 2008#unabridged
20#097 97#the myth makers#cotton , donald donald cotton#thorne , stephen stephen thorne#4 - cd#bbc#2008 - 04 - 07 7 april 2008#unabridged
106#011 11#doctor who and the creature from the pit#fisher , david david fisher#baker , tom tom baker#4 - cd#bbc#2008 - 04 - 07 7 april 2008#unabridged
120#113#black orchid#dudley , terence terence dudley#cochrane , michael michael cochrane#4 - cd#bbc#2008 - 06 - 12 12 june 2008#unabridged
59#015 15#doctor who and the dã¦mons#letts , barry barry letts#letts , barry barry letts#5 - cd#bbc#2008 - 08 - 14 14 august 2008#unabridged
82#050 50#doctor who and the pyramids of mars#dicks , terrance terrance dicks#baker , tom tom baker#4 - cd#bbc#2008 - 08 - 14 14 august 2008#unabridged
69#029 29#doctor who and the green death#hulke , malcolm malcolm hulke#manning , katy katy manning#4 - cd#bbc#2008 - 09 - 04 4 september 2008#unabridged
70#065 65#doctor who and the time warrior#dicks , terrance terrance dicks#bulloch , jeremy jeremy bulloch#4 - cd#bbc#2008 - 11 - 13 13 november 2008#unabridged
38#001 1#doctor who and the abominable snowmen#dicks , terrance terrance dicks#troughton , david david troughton#4 - cd#bbc#2009 - 01 - 08 8 january 2009#unabridged
86#042 42#doctor who and the masque of mandragora#hinchcliffe , philip philip hinchcliffe#pigott - smith , tim tim pigott - smith#4 - cd#bbc#2009 - 04 - 09 9 april 2009#unabridged
74#048 48#doctor who and the planet of the spiders#dicks , terrance terrance dicks#sladen , elisabeth elisabeth sladen#4 - cd#bbc#2009 - 06 - 04 4 june 2009#unabridged
149#146#the happiness patrol#curry , graeme graeme curry#lenska , rula rula lenska#4 - cd#bbc#2009 - 07 - 02 2 july 2009#unabridged
45#115#the mind robber#ling , peter peter ling#jacobi , derek derek jacobi#4 - cd#bbc#2009 - 08 - 06 6 august 2009#unabridged
39#033 33#doctor who and the ice warriors#hayles , brian brian hayles#hines , frazer frazer hines#4 - cd#bbc#2010 - 01 - 07 7 january 2010#unabridged
115#041 41#logopolis#bidmead , christopher h. christopher h. bidmead#bidmead , christopher h. christopher h. bidmead#4 - cd#bbc#2010 - 02 - 04 4 february 2010#unabridged
132#091 91#frontios#bidmead , christopher h. christopher h. bidmead#chalmers , beth beth chalmers#daisy digital talking book#rnib#2010 - 03 - 02 2 march 2010#unabridged
116#076 76#castrovalva#bidmead , christopher h. christopher h. bidmead#davison , peter peter davison#4 - cd#bbc#2010 - 03 - 04 4 march 2010#unabridged
65#064 64#the three doctors#dicks , terrance terrance dicks#manning , katy katy manning#4 - cd#bbc#2010 - 04 - 07 7 april 2010#unabridged
131#095 95#the awakening#pringle , eric eric pringle#hughes , nerys nerys hughes#4 - cd#bbc#2010 - 07 - 08 8 july 2010#unabridged
55#063 63#doctor who and the terror of the autons#dicks , terrance terrance dicks#beevers , geoffrey geoffrey beevers#4 - cd#bbc#2010 - 08 - 05 5 august 2010#unabridged
3#132#the edge of destruction#robinson , nigel nigel robinson#russell , william william russell#4 - cd#bbc#2011 - 01 - 06 6 january 2011#unabridged
89#025 25#doctor who and the face of evil#dicks , terrance terrance dicks#jameson , louise louise jameson#daisy digital talking book#rnib#2011 - 01 - 19 19 january 2011#unabridged
50#070 70#doctor who and the war games#hulke , malcolm malcolm hulke#troughton , david david troughton#4 - cd#bbc#2011 - 02 - 03 3 february 2011#unabridged
98#052 52#doctor who and the ribos operation#marter , ian ian marter#leeson , john john leeson#5 - cd#bbc#2011 - 03 - 03 3 march 2011#unabridged
54#089 89#inferno#dicks , terrance terrance dicks#john , caroline caroline john#4 - cd#bbc#2011 - 04 - 07 7 april 2011#unabridged
153#149#ghost light#platt , marc marc platt#hogg , ian ian hogg#6 - cd#bbc#2011 - 06 - 02 2 june 2011#unabridged
42#110#fury from the deep#pemberton , victor victor pemberton#troughton , david david troughton#6 - cd#bbc#2011 - 07 - 07 7 july 2011#unabridged
136#103#the twin dilemma#saward , eric eric saward#baker , colin colin baker#4 - cd#bbc#2012 - 01 - 05 5 january 2012#unabridged
145#134#paradise towers#wyatt , stephen stephen wyatt#langford , bonnie bonnie langford#4 - cd#audiogo#2012 - 04 - 05 5 april 2012#unabridged
7#118#the sensorites#robinson , nigel nigel robinson#russell , william william russell#5 - cd#audiogo#2012 - 05 - 03 3 may 2012#unabridged
62#054 54#doctor who and the sea devils#hulke , malcolm malcolm hulke#beevers , geoffrey geoffrey beevers#4 - cd#audiogo#2012 - 06 - 07 7 june 2012#unabridged
101#n / a#the androids of tara#fisher , david david fisher#leeson , john john leeson#4 - cd#audiogo#2012 - 07 - 05 5 july 2012#new david fisher novelisation exclusive to audio
6#088 88#the aztecs#lucarotti , john john lucarotti#russell , william william russell#4 - cd#audiogo#2012 - 08 - 02 2 august 2012#unabridged
31#090 90#the highlanders#davis , gerry gerry davis#wills , anneke anneke wills#3 - cd#audiogo#2012 - 09 - 06 6 september 2012#unabridged
119#069 69#doctor who and the visitation#saward , eric eric saward#waterhouse , matthew matthew waterhouse#3 - cd#audiogo#2012 - 10 - 04 4 october 2012#unabridged
91#061 61#doctor who and the talons of weng - chiang#dicks , terrance terrance dicks#benjamin , christopher christopher benjamin#4 - cd#audiogo#2013 - 01 - 01 1 january 2013#unabridged
25#101#the gunfighters#cotton , donald donald cotton#rimmer , shane shane rimmer#4 - cd#audiogo#2013 - 02 - 07 7 february 2013#unabridged
11#124#the rescue#marter , ian ian marter#o'brien , maureen o'brien maureen o'brien#4 - cd#audiogo#2013 - 04 - 06 6 april 2013#unabridged
61#013 13#doctor who and the curse of peladon#hayles , brian brian hayles#troughton , david david troughton#4 - cd#audiogo#2013 - 05 - 02 2 may 2013#unabridged
