edition#round#date#partnering#against#surface#opponents#result
2002 fed cup europe / africa group i#rr#26 april 2002#angela cardoso#georgia#clay#margalita chakhnashvili salome devidze#4 - 6 , 3 - 6
2003 fed cup europe / africa group ii#rr#29 april - 1 may 2003#ana catarina nogueira#norway#clay#karoline borgersen ina sartz#6 - 0 , 6 - 2
2003 fed cup europe / africa group ii#rr#29 april - 1 may 2003#frederica piedade#turkey#clay#pemra özgen ipek şenoğlu#6 - 3 , 2 - 6 , 6 - 2
2005 fed cup europe / africa group iii#rr#29 april 2005#ana catarina nogueira#kenya#clay#caroline oduor tamara orwa#6 - 0 , 6 - 0
2005 fed cup europe / africa group iii#giii play - offs#30 april 2005#ana catarina nogueira#bosnia and herzegovina#clay#selma babic sanja racic#6 - 1 , 6 - 3
2006 fed cup europe / africa group ii#rr#26 - 28 april 2006#ana catarina nogueira#poland#clay#klaudia jans alicja rosolska#2 - 6 , 2 - 6
2006 fed cup europe / africa group ii#rr#26 - 28 april 2006#ana catarina nogueira#latvia#clay#anastasija sevastova alise vaidere#6 - 3 , 4 - 6 , 6 - 2
2006 fed cup europe / africa group ii#rr#26 - 28 april 2006#ana catarina nogueira#greece#clay#anna gerasimou anna koumantou#6 - 2 , 3 - 6 , 6 - 4
2009 fed cup europe / africa group ii#rr#22 - 24 april 2009#frederica piedade#morocco#hard#fatima el allami nadia lalami#6 - 0 , 6 - 1
2009 fed cup europe / africa group ii#rr#22 - 24 april 2009#frederica piedade#latvia#hard#līga dekmeijere anastasija sevastova#1 - 6 , 1 - 6
2010 fed cup europe / africa group i#rr#4 - 5 february 2010#michelle larcher de brito#croatia#hard#jelena kostanić tošić silvia njirić#7 - 5 , 6 - 4
2010 fed cup europe / africa group i#rr#4 - 5 february 2010#maria joão koehler#romania#hard#irina - camelia begu ioana raluca olaru#7 - 5 , 7 - 5
