conference#of bids#record#win %#round of 32#sweet sixteen#elite eight#final four#championship game
big 12#7#9 - 7#.563#5#4#0#0#0
southeastern#6#9 - 6#.600#6#2#1#0#0
atlantic coast#6#6 - 6#.500#4#2#0#0#0
big east#5#13 - 4#.765#5#2#2#2#1
big ten#5#7 - 5#.583#3#1#1#1#1
pacific - 10#4#4 - 4#.500#2#1#1#0#0
missouri valley#2#4 - 2#.667#1#1#1#1#0
atlantic 10#2#3 - 2#.600#1#1#1#0#0
mountain west#2#3 - 2#.600#2#1#0#0#0
sun belt#2#3 - 2#.600#1#1#1#0#0
conference usa#2#0 - 2#.000#0#0#0#0#0
metro atlantic#2#0 - 2#.000#0#0#0#0#0
west coast#1#1 - 1#.500#1#0#0#0#0
western athletic#1#1 - 1#.500#1#0#0#0#0
