position#pilot#glider#speed#distance
1#sebastian kawa#diana 2#123.4km / h#282.0km
2#ben flewett#asw 27#123.3km / h#282.0km
3#steve jones#ventus 2ax#122.4km / h#282.0km
4#petr krejcirik#ventus 2ax#121.6km / h#282.0km
5#uli schwenk#ventus 2ax#121.4km / h#282.0km
6#herbert weiss#asg 29#120.5km / h#282.0km
7#mark holliday#asw 27#120.2km / h#282.0km
8#christophe ruch#ventus 2a#119.4km / h#282.0km
9#giorgio galetto#ventus 2ax#118.9km / h#282.0km
10#mario kiessling#ventus 2ax#118.8km / h#282.0km
11#peter harvey#asw 27#118.6km / h#282.0km
12#bruce taylor#asw 27#117.6km / h#282.0km
13#vladimir panafutin#ls6c#115.7km / h#282.0km
14#didier hauss#ventus 2cxt#115.4km / h#282.0km
15#oscar goudriaan#ventus#109.6km / h#282.0km
16#erwin sommer#ventus 2ax#96.7km / h#282.0km
17#tim mcallister#ventus c#92.8km / h#282.0km
18#michael sommer#asg 29#10.7km / h#282.0km
