name#years#gender#area#authority#decile#roll
arohena school#1 - 8#coed#te awamutu#state#6#51
hauturu school#1 - 8#coed#oparau#state#3#48
kawhia school#1 - 8#coed#kawhia#state#1#51
kio kio school#1 - 8#coed#kio kio#state#7#140
korakonui school#1 - 8#coed#korakonui#state#8#133
maihiihi school#1 - 8#coed#maihiihi#state#7#60
ngutunui school#1 - 8#coed#te awamutu#state#9#33
otewa school#1 - 8#coed#otorohanga#state#8#63
otorohanga college#9 - 15#coed#otorohanga#state#4#353
otorohanga school#1 - 8#coed#otorohanga#state#2#57
otorohanga south school#1 - 8#coed#otorohanga#state#4#363
st mary 's catholic school#1 - 8#coed#otorohanga#state integrated#5#34
