debut year#player#date of birth#games#goals#years at club
1950#ray jones#17 february 1924#2#0#1950
1950#andy larkins#30 october 1928#4#4#1950
1950#neale rutzou#30 july 1927#2#0#1950
1950#keith mckee#15 december 1928#6#0#1950
1950#george goninon#18 april 1927#78#278#1950–1954
1950#jim norman#9 january 1928#37#15#1950–1952
1950#jack stevens#24 july 1929#11#4#1950–1952
1950#noel rayson#24 may 1933#95#210#1950–1958
1951#bill mcmaster#30 january 1930#61#75#1951–1954
1951#les reed#16 august 1932#25#3#1951–1953
1951#loy stewart#19 may 1927#22#2#1951–1952
1951#ron hovey#25 august 1932#141#25#1951–1960
1951#don g. scott#16 august 1930#12#4#1951–1952
1951#peter pianto#25 november 1929#121#144#1951–1957
1951#bert worner#18 september 1929#65#10#1951–1955
1951#allan reid#14 december 1926#2#0#1951
1952#doug palmer#23 june 1929#57#11#1952–1954
1952#geoff williams#18 november 1930#121#1#1952–1959
1952#merv richardson#17 may 1929#1#0#1952
1952#norm sharp#23 june 1934#88#29#1952–1957
1952#tony walsh#30 november 1928#3#4#1952
1952#sid smith , jr#9 december 1928#23#0#1952–1953
1952#george swarbrick#12 november 1930#23#8#1952–1953
1952#peter west#5 march 1931#2#0#1952
1952#harry herbert#8 february 1934#56#27#1952–1957
1953#ivan baumgartner#5 may 1934#27#3#1953–1955
1953#bruce murray#23 february 1933#8#2#1953–1954
1953#john mcmahon#12 april 1935#36#11#1953–1955
1953#les borrack#25 april 1933#95#15#1953–1960
1953#jim v. roberts#19 november 1931#21#3#1953–1956
1953#don worland#6 august 1932#4#0#1953
1954#ken cameron#31 january 1934#22#0#1954–1956
1954#john o'neill#30 august 1935#136#20#1954–1962
1954#maurie gear#18 november 1934#2#0#1954
1954#howard hawking#23 may 1933#11#0#1954–1955
1954#don o'hara#15 february 1933#3#0#1954
1954#bob wiltshire#24 november 1932#30#12#1954–1957
1954#bob gazzard#26 september 1935#71#2#1954–1959
1954#glen bow#8 december 1935#14#3#1954–1956
1955#ken beardsley#11 march 1935#25#15#1955–1956
1955#matt goggin#21 july 1936#88#5#1955–1961
1955#john o'connell#3 august 1932#81#65#1955–1960
1955#clive brown#15 may 1934#72#4#1955–1960
1955#max sutcliffe#30 july 1936#24#13#1955–1956
1955#bruce ferrari#13 july 1936#58#42#1955–1960
1955#colin barton#17 april 1937#38#0#1955 , 1957–1959
1955#geoff umbers#31 october 1933#7#2#1955–1956
1955#roger bullen#18 july 1934#26#22#1955–1957
1955#john haygarth#13 july 1934#59#13#1955–1959
1956#george mcgrath#16 november 1935#71#0#1956 , 1958–1962
1956#fred wooller#21 october 1938#132#225#1956–1964
1956#les may#4 june 1934#4#0#1956
1956#bruce bartle#21 january 1938#34#26#1956–1959
1956#john goldsmith#17 june 1931#6#0#1956
1956#fred le deux#12 april 1934#18#0#1956–1958
1956#john helmer#19 january 1938#50#22#1956–1962
1956#eric nicholls#15 october 1939#58#0#1956–1963
1956#bernie ryan#8 october 1934#9#4#1956–1957
1957#ray harrip#21 october 1935#4#0#1957
1957#doug long#28 march 1940#73#52#1957–1961
1957#ian o'halloran#4 december 1935#3#0#1957
1957#bill james#23 march 1937#3#1#1957
1957#bernie crowe#28 november 1932#9#3#1957
1957#martin bourke#28 may 1936#5#0#1957 , 1960
1957#alan byron#10 august 1936#25#3#1957–1958 , 1960
1957#reg fisher#31 august 1932#1#0#1957
1957#john worland#17 january 1934#4#0#1957
1957#colin rice#16 july 1938#97#87#1957–1963
1957#peter barran#30 december 1936#5#0#1957
1957#max hetherington#11 february 1935#11#4#1957–1958
1957#john laird#16 august 1935#3#0#1957
1957#rod west#13 august 1936#3#0#1957
1957#ron smith#28 october 1937#10#3#1957–1959
1958#frank fitzpatrick#3 february 1932#9#1#1958
1958#neville martin#14 august 1936#18#4#1958
1958#bruce peake#27 january 1937#25#9#1958–1961
1958#ross sutherland#8 april 1937#2#0#1958
1958#john thomas#6 april 1935#35#8#1958–1960
1958#terry mountain#7 july 1935#2#0#1958
1958#peter campbell#4 january 1938#6#4#1958
1958#peter falconer#28 november 1937#20#16#1958 , 1960
1958#bill goggin#1 april 1941#248#279#1958–1971
1958#george finegan#31 march 1935#4#0#1958
1958#bill cook#31 may 1937#25#35#1958–1960
1958#graeme gross#17 april 1938#2#0#1958
1958#clif palmer#1 january 1937#5#1#1958–1959
1958#barry cougle#28 may 1938#14#7#1958–1959
1959#stan harrison#29 march 1940#15#4#1959–1960 , 1962
1959#john yeates#30 august 1938#86#76#1959–1965
1959#alistair lord#4 september 1940#122#79#1959–1966
1959#gavan moran#3 april 1936#1#0#1959
1959#fred mundy#1 may 1941#4#0#1959
1959#hugh earnshaw#5 october 1937#2#0#1959
1959#frank pomeroy#27 july 1939#32#29#1959–1962
1959#greg major#6 march 1938#28#1#1959–1961
1959#dale mather#11 november 1940#12#0#1959–1961
1959#paul vinar#24 march 1940#132#45#1959–1966
1959#ken goodland#8 march 1940#54#7#1959 , 1961–1965
1959#ron van t'hag#7 june 1940#2#0#1959
1959#alex perry#29 july 1940#3#0#1959
1959#hugh routley#19 june 1940#27#0#1959–1960 , 1962–1964
1959#tony boulton#6 october 1939#1#0#1959
1959#ron murray#31 january 1939#1#0#1959
1959#brian sharp#21 december 1939#1#0#1959
