date#visitor#score#home#record
october 4#st. louis blues#3–3#columbus blue jackets#0–0–1–0
october 6#columbus blue jackets#3–3#philadelphia flyers#0–0–2–0
october 8#philadelphia flyers#2–2#columbus blue jackets#0–0–3–0
october 12#montreal canadiens#3–1#columbus blue jackets#0–1–3–0
october 14#columbus blue jackets#2–2#chicago blackhawks#0–1–4–0
october 16#columbus blue jackets#3–4#detroit red wings#0–2–4–0
october 19#columbus blue jackets#3–1#buffalo sabres#1–2–4–0
october 20#colorado avalanche#5–0#columbus blue jackets#1–3–4–0
october 23#los angeles kings#7–1#columbus blue jackets#1–4–4–0
october 25#edmonton oilers#5–2#columbus blue jackets#1–5–4–0
october 27#columbus blue jackets#0–2#san jose sharks#1–6–4–0
october 30#columbus blue jackets#1–3#vancouver canucks#1–7–4–0
november 1#columbus blue jackets#1–2#calgary flames#1–8–4–0
november 2#columbus blue jackets#2–1#edmonton oilers#2–8–4–0
november 6#vancouver canucks#3–2#columbus blue jackets#2–9–4–0
november 9#edmonton oilers#3–0#columbus blue jackets#2–10–4–0
november 10#columbus blue jackets#5–1#boston bruins#3–10–4–0
november 13#st. louis blues#2–3#columbus blue jackets#4–10–4–0
november 16#mighty ducks of anaheim#2–3#columbus blue jackets#5–10–4–0
november 17#columbus blue jackets#2–3#nashville predators#5–11–4–0
november 19#columbus blue jackets#2–5#carolina hurricanes#5–12–4–0
november 21#detroit red wings#1–0#columbus blue jackets#5–12–4–1
november 23#chicago blackhawks#2–2#columbus blue jackets#5–12–5–1
november 25#calgary flames#3–4#columbus blue jackets#6–12–5–1
november 27#phoenix coyotes#0–3#columbus blue jackets#7–12–5–1
november 29#st. louis blues#3–1#columbus blue jackets#7–13–5–1
december 1#columbus blue jackets#3–4#st. louis blues#7–14–5–1
december 5#columbus blue jackets#0–2#florida panthers#7–15–5–1
december 6#columbus blue jackets#0–1#tampa bay lightning#7–16–5–1
december 8#colorado avalanche#2–0#columbus blue jackets#7–17–5–1
december 10#new jersey devils#1–3#columbus blue jackets#8–17–5–1
december 12#columbus blue jackets#1–5#colorado avalanche#8–18–5–1
december 14#columbus blue jackets#3–2#mighty ducks of anaheim#9–18–5–1
december 15#columbus blue jackets#2–3#los angeles kings#9–19–5–1
december 17#columbus blue jackets#1–4#phoenix coyotes#9–20–5–1
december 22#dallas stars#4–2#columbus blue jackets#9–21–5–1
december 27#columbus blue jackets#1–5#detroit red wings#9–22–5–1
december 29#buffalo sabres#2–2#columbus blue jackets#9–22–6–1
december 31#mighty ducks of anaheim#1–3#columbus blue jackets#10–22–6–1
january 3#columbus blue jackets#2–4#st. louis blues#10–23–6–1
january 6#nashville predators#3–4#columbus blue jackets#11–23–6–1
january 9#columbus blue jackets#3–6#washington capitals#11–24–6–1
january 10#columbus blue jackets#1–2#chicago blackhawks#11–25–6–1
january 12#chicago blackhawks#4–5#columbus blue jackets#12–25–6–1
january 14#columbus blue jackets#2–2#new york rangers#12–25–7–1
january 16#new york rangers#0–2#columbus blue jackets#13–25–7–1
january 18#minnesota wild#3–1#columbus blue jackets#13–26–7–1
january 19#columbus blue jackets#1–2#nashville predators#13–27–7–1
january 21#dallas stars#5–3#columbus blue jackets#13–28–7–1
january 24#san jose sharks#2–6#columbus blue jackets#14–28–7–1
january 26#phoenix coyotes#3–2#columbus blue jackets#14–29–7–1
january 28#columbus blue jackets#2–4#dallas stars#14–30–7–1
january 30#columbus blue jackets#1–3#mighty ducks of anaheim#14–31–7–1
february 4#boston bruins#8–0#columbus blue jackets#14–32–7–1
february 6#ottawa senators#6–4#columbus blue jackets#14–33–7–1
february 8#columbus blue jackets#3–2#detroit red wings#15–33–7–1
february 9#nashville predators#1–0#columbus blue jackets#15–33–7–2
february 12#minnesota wild#3–3#columbus blue jackets#15–33–8–2
february 26#los angeles kings#5–1#columbus blue jackets#15–34–8–2
february 28#pittsburgh penguins#4–3#columbus blue jackets#15–34–8–3
march 2#columbus blue jackets#2–0#los angeles kings#16–34–8–3
march 3#columbus blue jackets#1–2#phoenix coyotes#16–35–8–3
march 6#columbus blue jackets#1–4#colorado avalanche#16–36–8–3
march 8#new york islanders#2–4#columbus blue jackets#17–36–8–3
march 10#columbus blue jackets#0–5#minnesota wild#17–37–8–3
march 11#columbus blue jackets#4–2#pittsburgh penguins#18–37–8–3
march 14#vancouver canucks#5–1#columbus blue jackets#18–38–8–3
march 16#calgary flames#1–3#columbus blue jackets#19–38–8–3
march 20#columbus blue jackets#3–1#minnesota wild#20–38–8–3
march 21#detroit red wings#3–2#columbus blue jackets#20–38–8–4
march 23#washington capitals#5–2#columbus blue jackets#20–39–8–4
march 25#columbus blue jackets#1–6#calgary flames#20–40–8–4
march 26#columbus blue jackets#1–3#edmonton oilers#20–41–8–4
march 28#columbus blue jackets#3–4#vancouver canucks#20–41–8–5
march 30#columbus blue jackets#2–10#san jose sharks#20–42–8–5
april 1#columbus blue jackets#1–3#dallas stars#20–43–8–5
april 4#nashville predators#1–2#columbus blue jackets#21–43–8–5
april 6#columbus blue jackets#1–4#montreal canadiens#21–44–8–5
april 8#columbus blue jackets#1–4#toronto maple leafs#21–45–8–5
april 10#san jose sharks#5–3#columbus blue jackets#21–46–8–5
april 12#atlanta thrashers#4–5#columbus blue jackets#22–46–8–5
april 14#columbus blue jackets#0–2#chicago blackhawks#22–47–8–5
