name a#country#office#mandate start#mandate end#term length
sirimavo bandaranaike#ceylon#prime minister#21 july 1960#27 march 1965#4years , 249days
indira gandhi#india#prime minister#24 january 1966#24 april 1977#11years , 90days
golda meir#israel#prime minister#17 march 1969#3 june 1974#5years , 78days
sirimavo bandaranaike#ceylon#prime minister#29 may 1970#22 may 1972#1year , 359days
sirimavo bandaranaike#sri lanka#prime minister#22 may 1972#23 july 1977#5years , 62days
elisabeth domitien#central african republic#prime minister#2 january 1975#7 april 1976#1year , 96days
margaret thatcher#united kingdom#prime minister#4 may 1979#28 november 1990#11years , 208days
maria de lourdes pintasilgo#portugal#prime minister#1 july 1979#3 january 1980#0years , 186days
indira gandhi#india#prime minister#15 january 1980#31 october 1984#4years , 290days
dame eugenia charles#dominica#prime minister#21 july 1980#14 june 1995#14years , 328days
gro harlem brundtland#norway#prime minister#4 february 1981#14 october 1981#0years , 252days
milka planinc#yugoslavia#chairman of the federal executive council#16 may 1982#15 may 1986#3years , 364days
gro harlem brundtland#norway#prime minister#9 may 1986#16 october 1989#3years , 160days
benazir bhutto#pakistan#prime minister#2 december 1988#6 july 1990#1year , 216days
kazimira prunskienė#lithuania#prime minister#11 march 1990#10 january 1991#0years , 305days
gro harlem brundtland#norway#prime minister#3 november 1990#25 october 1996#5years , 357days
khaleda zia#bangladesh#prime minister#20 march 1991#30 march 1996#5years , 10days
édith cresson#france#prime minister#15 may 1991#2 april 1992#0years , 323days
hanna suchocka#poland#president of the council of ministers#11 july 1992#25 october 1993#1year , 106days
tansu çiller#turkey#prime minister#13 june 1993#6 march 1996#2years , 267days
kim campbell#canada#prime minister#25 june 1993#4 november 1993#0years , 132days
sylvie kinigi#burundi#prime minister#10 july 1993#27 october 1993#0years , 109days
agathe uwilingiyimana#rwanda#prime minister#18 july 1993#7 april 1994#0years , 263days
benazir bhutto#pakistan#prime minister#19 october 1993#5 november 1996#3years , 17days
reneta indzhova#bulgaria#acting prime minister#17 october 1994#25 january 1995#0years , 100days
chandrika kumaratunga#sri lanka#prime minister#19 august 1994#14 november 1994#0years , 87days
sirimavo bandaranaike#sri lanka#prime minister#14 november 1994#10 july 2000#5years , 239days
claudette werleigh#haiti#prime minister#7 november 1995#27 february 1996#0years , 112days
sheikh hasina#bangladesh#prime minister#23 june 1996#15 july 2001#5years , 22days
janet jagan#guyana#prime minister#6 march 1997#19 december 1997#0years , 288days
jenny shipley#new zealand#prime minister#5 december 1997#5 december 1999#2years , 0days
anne enger lahnstein#norway#acting prime minister#30 august 1998#23 september 1998#0years , 24days
irena degutienė#lithuania#acting prime minister#4 may 1999#18 may 1999#0years , 14days
nyam - osoryn tuyaa#mongolia#acting prime minister#22 july 1999#30 july 1999#0years , 8days
irena degutienė#lithuania#acting prime minister#27 october 1999#3 november 1999#0years , 7days
helen clark#new zealand#prime minister#5 december 1999#19 november 2008#8years , 350days
mame madior boye#senegal#prime minister#3 march 2001#4 november 2002#1year , 246days
khaleda zia#bangladesh#prime minister#10 october 2001#29 october 2006#5years , 19days
chang sang#south korea#acting prime minister#11 july 2002#31 july 2002#0years , 20days
maria das neves#são tomé and príncipe#prime minister#3 october 2002#18 september 2004#1year , 351days
anneli jäätteenmäki#finland#prime minister#17 april 2003#24 june 2003#0years , 68days
beatriz merino#peru#president of the council of ministers#28 june 2003#15 december 2003#0years , 170days
luisa diogo#mozambique#prime minister#17 february 2004#16 january 2010#5years , 333days
radmila šekerinska#macedonia#acting prime minister#12 may 2004#12 june 2004#0years , 31days
radmila šekerinska#macedonia#acting prime minister#3 november 2004#15 december 2004#0years , 42days
yulia tymoshenko#ukraine#prime minister#24 january 2005#6 september 2005#0years , 225days
cynthia pratt#bahamas#acting prime minister#4 may 2005#6 june 2005#0years , 32days
maria do carmo silveira#são tomé and príncipe#prime minister#8 june 2005#21 april 2006#0years , 317days
angela merkel#germany#chancellor#22 november 2005#incumbent#8years , 71days
portia simpson - miller#jamaica#prime minister#30 march 2006#11 september 2007#1year , 165days
han myeong - sook#south korea#prime minister#19 april 2006#7 march 2007#0years , 322days
yulia tymoshenko#ukraine#prime minister#18 december 2007#3 march 2010#2years , 75days
zinaida greceanîi#moldova#prime minister#31 march 2008#14 september 2009#1year , 167days
michèle pierre - louis#haiti#prime minister#5 september 2008#11 november 2009#1year , 67days
sheikh hasina#bangladesh#prime minister#6 january 2009#incumbent#5years , 26days
jóhanna sigurðardóttir#iceland#prime minister#1 february 2009#23 may 2013#4years , 111days
jadranka kosor#croatia#prime minister#6 july 2009#23 december 2011#2years , 170days
cécile manorohanta#madagascar#acting prime minister#18 december 2009#20 december 2009#0years , 2days
kamla persad - bissessar#trinidad and tobago#prime minister#26 may 2010#incumbent#3years , 251days
mari kiviniemi#finland#prime minister#22 june 2010#22 june 2011#1year , 0days
julia gillard#australia#prime minister#24 june 2010#27 june 2013#3years , 3days
iveta radičová#slovakia#prime minister#8 july 2010#4 april 2012#1year , 271days
rosario fernández#peru#president of the council of ministers#19 march 2011#28 july 2011#0years , 131days
cissé mariam kaïdama sidibé#mali#prime minister#3 april 2011#22 march 2012#0years , 354days
yingluck shinawatra#thailand#prime minister#5 august 2011#incumbent#2years , 180days
helle thorning - schmidt#denmark#prime minister#3 october 2011#incumbent#2years , 121days
portia simpson - miller#jamaica#prime minister#5 january 2012#incumbent#2years , 27days
adiato djaló nandigna#guinea - bissau#acting prime minister#10 february 2012#12 april 2012#0years , 62days
alenka bratušek#slovenia#prime minister#20 march 2013#incumbent#0years , 318days
sibel siber#northern cyprus#prime minister#13 june 2013#2 september 2013#0years , 81days
tatiana turanskaya#transnistria#prime minister#20 june 2013#incumbent#0years , 226days
aminata touré#senegal#prime minister#1 september 2013#incumbent#0years , 153days
erna solberg#norway#prime minister#16 october 2013#incumbent#0years , 108days
