season#regular season#playoffs#u.s. open cup#concacaf#final record
1996#5th , east#did not qualify#did not enter#did not qualify#15–17
1997#4th , east#quarter - finals#round of 16#did not qualify#15–17
1998#6th , east#did not qualify#did not enter#did not qualify#11–21
1999#5th , east#did not qualify#did not enter#did not qualify#12–20
2000#2nd , east#quarter - finals#round of 32#did not qualify#13–13–6
2001#3rd , east#did not qualify#final#not held#7–14–6
2002#1st , east#final#did not enter#did not qualify#12–14–2
2003#2nd , east#conf. final#quarter - finals#first round#12–9–9
2004#4th , east#conf. final#round of 16#did not qualify#8–13–9
2005#1st , east#final#round of 16#did not qualify#17–7–8
2006#2nd , east#final#quarter - finals#first round#12–8–12
2007#2nd , east#final#champions#did not qualify#14–8–8
2008#3rd , east#conf. sf#semi - finals#did not qualify#12–11–7
2009#3rd , east#conf. sf#round of 16#preliminary round#11–10–9
2010#6th , east#did not qualify#did not qualify#did not qualify#9–16–5
2011#9th , east#did not qualify#did not qualify#did not qualify#5–16–13
