date#opponent#score#loss#attendance#record
april 4#padres#8 - 2#ashby (0 - 1)#27104#1 - 0
april 6#padres#4 - 3#astacio (0 - 1)#61247#1 - 1
april 7#padres#2 - 1#jones (0 - 1)#32751#1 - 2
april 8#dodgers#4 - 2#pérez (0 - 1)#27879#2 - 2
april 9#dodgers#9 - 6#thomson (0 - 1)#39997#2 - 3
april 10#dodgers#2 - 0#kile (1 - 1)#44503#2 - 4
april 12#padres#8 - 5 (11)#veres (0 - 1)#48073#2 - 5
april 15#padres#6 - 4#clement (0 - 2)#40027#3 - 5
april 17#braves#5 - 4#rocker (1 - 1)#42510#4 - 5
april 18#braves#20 - 5#astacio (0 - 2)#44285#4 - 6
april 19#expos#11 - 10#urbina (1 - 1)#40209#5 - 6
april 22#giants#8 - 5#rueter (1 - 1)#11061#6 - 6
april 23#giants#7 - 2#kile (1 - 2)#16271#6 - 7
april 24#giants#8 - 4#astacio (0 - 3)#26626#6 - 8
april 25#giants#7 - 6#dejean (0 - 1)#23099#6 - 9
april 27#cardinals#7 - 5#thomson (0 - 2)#32389#6 - 10
april 28#cardinals#9 - 7#jiménez (2 - 1)#34545#7 - 10
april 29#cardinals#6 - 2#mercker (2 - 1)#41909#8 - 10
april 30#pirates#7 - 2#schourek (1 - 2)#17466#9 - 10
