date#visitor#score#home#leading scorer#attendance#record
december 1#cleveland#93 - 87#milwaukee#mark price , 17 points#bradley center 13648#9 - 5
december 3#philadelphia#83 - 78#cleveland#mark price , 18 points#gund arena 20089#9 - 6
december 6#orlando#114 - 97#cleveland#2 way tie , 14 points#gund arena 20562#9 - 7
december 7#cleveland#75 - 90#orlando#chris mills , 14 points#orlando arena 16010#9 - 8
december 9#cleveland#96 - 89#boston#hot rod williams , 20 points#boston garden 14890#10 - 8
december 10#detroit#79 - 87#cleveland#chris mills , 17 points#gund arena 19129#11 - 8
december 13#indiana#83 - 90#cleveland#chris mills , 17 points#gund arena 19191#12 - 8
december 14#cleveland#95 - 88#new jersey#hot rod williams , 20 points#brendan byrne arena 9027#13 - 8
december 16#cleveland#84 - 80#philadelphia#terrell brandon , 15 points#corestates spectrum 9830#14 - 8
december 19#cleveland#77 - 63#chicago#hot rod williams , 18 points#united center 22301#15 - 8
december 22#cleveland#93 - 90#new york#bobby phills , 24 points#madison square garden 19763#16 - 8
december 23#new jersey#75 - 80#cleveland#tyrone hill , 18 points#gund arena 20562#17 - 8
december 26#boston#102 - 123#cleveland#mark price , 36 points#gund arena 20562#18 - 8
december 28#washington#75 - 91#cleveland#bobby phills , 22 points#gund arena 20562#19 - 8
december 30#atlanta#85 - 87#cleveland#mark price , 30 points#gund arena 20562#20 - 8
