year#category#nominee (s)#episode#result
1995#bmi tv music award#martin davich#season 1#won
1996#bmi tv music award#martin davich#season 2#won
1997#bmi tv music award#martin davich#season 3#won
1998#bmi tv music award#martin davich#season 4#won
1999#bmi tv music award#martin davich#season 5#won
2000#bmi tv music award#martin davich#season 6#won
2001#bmi tv music award#martin davich#season 7#won
2002#bmi tv music award#martin davich#season 8#won
2003#bmi tv music award#martin davich#season 9#won
2004#bmi tv music award#martin davich#season 10#won
2005#bmi tv music award#martin davich#season 11#won
