date#opponent#score#loss#attendance#record
july 1#white sox#3 - 2 (10)#borowski (1 - 3)#25502#37 - 47
july 2#white sox#6 - 5 (10)#kobayashi (4 - 4)#23522#37 - 48
july 4#twins#12 - 3#byrd (3 - 10)#22634#37 - 49
july 5#twins#9 - 6#mastny (0 - 2)#31887#37 - 50
july 6#twins#4 - 3#lee (11 - 2)#30258#37 - 51
july 8#tigers#9 - 2#sowers (0 - 5)#40443#37 - 52
july 9#tigers#8 - 6#lewis (0 - 3)#41062#37 - 53
july 10#rays#13 - 2#sonnanstine (10 - 4)#22665#38 - 53
july 11#rays#5 - 0#shields (7 - 6)#33663#39 - 53
july 12#rays#8 - 4#garza (7 - 5)#35706#40 - 53
july 13#rays#5 - 2#kazmir (7 - 5)#29700#41 - 53
july 18#mariners#8 - 2#laffey (5 - 6)#42570#41 - 54
july 19#mariners#9 - 6#batista (4 - 11)#37869#42 - 54
july 20#mariners#6 - 2#silva (4 - 12)#32230#43 - 54
july 21#angels#5 - 2#santana (11 - 4)#43037#44 - 54
july 22#angels#3 - 2#ginter (1 - 1)#43505#44 - 55
july 23#angels#14 - 11#laffey (5 - 7)#42187#44 - 56
july 25#twins#5 - 4#hernández (10 - 7)#33512#45 - 56
july 26#twins#11 - 4#carmona (4 - 3)#35390#45 - 57
july 27#twins#4 - 2#perez (1 - 2)#31562#45 - 58
july 28#tigers#5 - 0#rogers (8 - 7)#24689#46 - 58
july 29#tigers#8 - 5#ginter (1 - 2)#30625#46 - 59
july 30#tigers#14 - 12 (13)#rincón (0 - 1)#26596#46 - 60
july 31#tigers#9 - 4#verlander (8 - 11)#34186#47 - 60
