date#visitor#score#home#decision#attendance#record
february 1#minnesota#5 - 4#vancouver#mclean#14830#29 - 15 - 8
february 3#tampa bay#2 - 4#vancouver#whitmore#14171#30 - 15 - 8
february 9#vancouver#5 - 1#quebec#mclean#14360#31 - 15 - 8
february 11#vancouver#2 - 5#toronto#mclean#15720#31 - 16 - 8
february 12#vancouver#3 - 1#buffalo#whitmore#16325#32 - 16 - 8
february 15#vancouver#0 - 3#los angeles#mclean#16005#32 - 17 - 8
february 18#philadelphia#3 - 2#vancouver#whitmore#16150#32 - 18 - 8
february 20#winnipeg#2 - 4#vancouver#mclean#16150#33 - 18 - 8
february 22#toronto#8 - 1#vancouver#mclean#16150#33 - 19 - 8
february 24#ny rangers#4 - 5#vancouver#whitmore#16150#34 - 19 - 8
february 26#vancouver#7 - 4#winnipeg#mclean#15398#35 - 19 - 8
