date#visitor#score#home#record
february 2#montreal#5–2#vancouver#15–31–5
february 6#new york#5–4#vancouver#15–32–5
february 9#buffalo#3–6#vancouver#16–32–5
february 12#detroit#3–5#vancouver#17–32–5
february 14#vancouver#1–3#chicago#17–33–5
february 16#boston#4–5#vancouver#18–33–5
february 19#philadelphia#3–2#vancouver#18–34–5
february 22#montreal#3–3#vancouver#18–34–6
february 25#vancouver#3–8#boston#18–35–6
february 27#vancouver#1–8#philadelphia#18–36–6
february 28#vancouver#2–4#new york#18–37–6
