season#driver#owner#no#manufacturer#starts#wins#top tens#poles#points (margin)
1995#mike skinner#richard childress#3#chevrolet#20 (of 20)#8#18#7#3224 (126)
1996#ron hornaday , jr#dale earnhardt#16#chevrolet#24 (of 24)#4#23#2#3831 (53)
1997#jack sprague#rick hendrick#24#chevrolet#26 (of 26)#3#23#5#3969 (232)
1998#ron hornaday , jr#dale earnhardt#16#chevrolet#27 (of 27)#6#22#2#4072 (3)
1999#jack sprague#rick hendrick#24#chevrolet#25 (of 25)#3#19#1#3747 (8)
2000#greg biffle#jack roush#50#ford#24 (of 24)#5#18#4#3826 (230)
2001#jack sprague#rick hendrick#24#chevrolet#24 (of 24)#4#17#7#3670 (73)
2002#mike bliss#steve coulter#16#chevrolet#25 (of 25)#5#18#4#3359 (46)
2003#travis kvapil#steve coulter#16#chevrolet#25 (of 25)#1#22#0#3837 (9)
2004#bobby hamilton#self - owned#4#dodge#25 (of 25)#4#16#0#3624 (46)
2005#ted musgrave#jim smith#1#dodge#25 (of 25)#1#15#1#3535 (55)
2006#todd bodine#stephen germain#30#toyota#25 (of 25)#3#16#1#3666 (127)
2007#ron hornaday , jr#kevin harvick#33#chevrolet#25 (of 25)#4#22#1#3982 (54)
2008#johnny benson#bill davis#23#toyota#25 (of 25)#5#18#3#3725 (7)
2009#ron hornaday , jr#kevin harvick#33#chevrolet#25 (of 25)#6#20#4#3959 (187)
2010#todd bodine#stephen germain#30#toyota#25 (of 25)#4#20#2#3937 (207)
2011#austin dillon#richard childress#3#chevrolet#25 (of 25)#2#16#5#888 (6)
