date#visitor#score#home#decision#attendance#record
march 2#los angeles#1 - 2#minnesota#backstrom#18568#37 - 24 - 5
march 4#chicago#4 - 2#minnesota#backstrom#18568#37 - 25 - 5
march 6#minnesota#2 - 3#carolina#harding#16297#37 - 26 - 5
march 7#minnesota#2 - 3#atlanta#backstrom#18709#37 - 26 - 6
march 9#san jose#3 - 2#minnesota#backstrom#18568#37 - 26 - 7
march 13#new jersey#4 - 3#minnesota#backstrom#18568#37 - 26 - 8
march 15#los angeles#0 - 2#minnesota#backstrom#18568#38 - 26 - 8
march 17#colorado#1 - 3#minnesota#backstrom#18568#39 - 26 - 8
march 19#minnesota#3 - 4#san jose#backstrom#17496#39 - 26 - 9
march 21#minnesota#2 - 1#vancouver#backstrom#18630#40 - 26 - 9
march 22#minnesota#4 - 5#calgary#harding#19289#40 - 27 - 9
march 24#minnesota#3 - 5#edmonton#harding#16839#40 - 28 - 9
march 26#edmonton#1 - 3#minnesota#backstrom#18568#41 - 28 - 9
march 28#vancouver#0 - 4#minnesota#backstrom#18568#42 - 28 - 9
march 30#colorado#2 - 3#minnesota#backstrom#18568#43 - 28 - 9
