draft#round#pick#player#nationality
1963#1#1#garry monahan #canada
1963#2#7#rodney presswood#canada
1963#3#13#roy pugh#canada
1963#4#18#glen shirton #canada
1964#1#6#claude chagnon #canada
1964#2#12#guy allen#canada
1964#3#18#paul reid#canada
1964#4#24#michel jacques#canada
1965#1#5#pierre bouchard #canada
1966#1#5#phil myre #canada
1966#2#11#moe st. jacques#canada
1966#3#17#jude drouin #canada
1966#4#23#bob pate#canada
1967#1#8#elgin mccann #canada
1968#1#1#michel plasse #canada
1968#1#2#roger belisle#canada
1968#1#3#jim pritchard #canada
1968#3#23#don grierson #canada
1969#1#1#rejean houle #canada
1969#1#2#marc tardif #canada
1969#3#32#bobby sheehan #united states
1969#4#44#murray anderson #canada
1969#5#56#gary doyle #canada
1969#6#63#guy delparte #canada
1969#6#68#lynn powis #canada
1969#7#74#ian wilkie #canada
1969#7#75#dale power #canada
1969#8#79#frank hamill #canada
1969#9#83#gilles drolet #canada
1969#10#84#darrel knibbs #canada
1970#1#5#ray martyniuk #canada
1970#1#6#chuck lefley #canada
1970#3#31#steve carlyle #canada
1970#4#45#cal hammond #canada
1970#4#52#john french #canada
1970#4#66#rick wilson #canada
1970#6#80#robert brown #canada
1970#7#93#bob fowler #united states
1970#8#105#ric jordan #canada
1971#1#1#guy lafleur #canada
1971#1#7#chuck arnason #canada
1971#1#11#murray wilson #canada
1971#2#20#larry robinson #canada
1971#2#24#michel deguise #canada
1971#2#25#terry french #canada
1971#3#31#jim cahoon #canada
1971#4#45#ed sidebottom #canada
1971#4#53#greg hubick #canada
1971#5#67#mike busniuk #canada
1971#6#81#ross butler #canada
1971#7#95#peter sullivan #canada
