date#opponent#score#loss#attendance#record
september 1#white sox#4 - 1#davis (1 - 1)#44182#81 - 49
september 2#indians#3 - 2#wardle (6 - 6)#31239#82 - 49
september 4#indians#5 - 4#henke (3 - 2)#25361#82 - 50
september 5#twins#7 - 0#blyleven (13 - 14)#26584#83 - 50
september 6#twins#8 - 3#viola (13 - 13)#26440#84 - 50
september 7#twins#6 - 3#stieb (13 - 10)#30368#84 - 51
september 8#twins#10 - 9#portugal (1 - 2)#28221#85 - 51
september 9#tigers#5 - 3#mahler (0 - 1)#31153#86 - 51
september 10#tigers#2 - 1#morris (14 - 10)#31228#87 - 51
september 11#tigers#3 - 2#terrell (13 - 9)#31269#88 - 51
september 12#yankees#7 - 5#lavelle (4 - 7)#52141#88 - 52
september 13#yankees#3 - 2#niekro (15 - 10)#53303#89 - 52
september 14#yankees#7 - 4#bordi (5 - 7)#54367#90 - 52
september 15#yankees#8 - 5#whitson (10 - 8)#54699#91 - 52
september 17#red sox#6 - 5#stieb (13 - 11)#17274#91 - 53
september 18#red sox#13 - 1#clancy (7 - 5)#17598#91 - 54
september 20#brewers#7 - 5#cocanower (4 - 7)#31442#92 - 54
september 21#brewers#2 - 1 (14)#darwin (7 - 18)#33502#93 - 54
september 22#brewers#2 - 1#stieb (13 - 12)#38155#93 - 55
september 23#brewers#5 - 1#leary (1 - 2)#26282#94 - 55
september 24#red sox#6 - 2#nipper (9 - 12)#29815#95 - 55
september 25#red sox#4 - 2 (13)#cerutti (0 - 1)#30542#95 - 56
september 26#red sox#4 - 1#alexander (16 - 9)#30443#95 - 57
september 27#brewers#5 - 1#higuera (14 - 8)#17050#96 - 57
september 28#brewers#6 - 1#leary (1 - 3)#9542#97 - 57
september 29#brewers#13 - 5#burris (9 - 13)#8822#98 - 57
