#date#time (est)#opponent / event#location#uconn points#opp. points#record
1#14 nov 09#2:00 p.m#vs. northeastern#storrs , ct (gampel pavilion)#105#35#1–0
2#17 nov 09#9:30 p.m#at texas#san antonio , tx (at&t center)#83#58#2–0
3#20 nov 09#7:00 p.m#at holy cross#worcester , ma (dcu center)#87#34#3–0
4#27 nov 09#7:30 p.m#vs. hofstra#storrs , ct (gampel pavilion)#91#46#4–0
5#28 nov 09#7:30 p.m#vs. richmond#storrs , ct (gampel pavilion)#86#37#5–0
6#29 nov 09#4:30 p.m#vs. clemson#storrs , ct (gampel pavilion)#87#48#6–0
7#3 dec 09#7:30 p.m#vs. vermont#storrs , ct (gampel pavilion)#84#42#7–0
9#10 dec 09#7:00 p.m#vs. hartford#hartford , ct (xlc)#80#45#8–0
8#20 dec 09#6:00 p.m#vs. iona#storrs , ct (gampel pavilion)#90#35#9–0
10#23 dec 09#5:30 p.m#vs. stanford#hartford , ct (xlc)#80#68#10–0
11#28 dec 09#7:00 p.m#at florida state#tallahassee , fl (tully gym)#78#59#11–0
12#2 jan 10#2:00 p.m#at seton hall β#prudential center , newark#91#24#12–0
13#4 jan 10#7:00 p.m#vs. usf β#hartford , ct (xlc)#84#42#13–0
14#7 jan 10#7:30 p.m#vs. cincinnati β#storrs , ct (gampel pavilion)#83#51#14–0
15#9 jan 10#4:00 p.m#vs. north carolina#storrs , ct (gampel pavilion)#88#47#15–0
16#13 jan 10#8:00 p.m#at marquette β#milwaukee , wi (al mcguire center)#68#43#16–0
17#16 jan 10#7:30 p.m#vs. notre dame β#storrs , ct (gampel pavilion)#70#46#17–0
18#18 jan 10#7:00 p.m#at duke#durham , nc (cameron indoor stadium)#81#48#18–0
19#23 jan 10#2:00 p.m#at villanova β#villanova , pa. (the pavilion)#74#35#19–0
20#26 jan 10#7:00 p.m#vs. rutgers β#hartford , ct (xlc)#73#36#20–0
21#30 jan 10#2:00 p.m#at pittsburgh β#pittsburgh , pa (petersen events center)#98#56#21–0
22#2 feb 10#7:00 p.m#vs. west virginia β#hartford , ct (xlc)#80#47#22–0
23#7 feb 10#12:00 p.m#at louisville β#louisville , ky (freedom hall)#84#38#23–0
24#10 feb 10#8:00 p.m#at depaul β#chicago , ill. (mcgrath arena)#95#62#24–0
25#13 feb 10#5:00 p.m#vs. st. john 's β#storrs , ct (gampel pavilion)#66#52#25–0
26#15 feb 10#9:00 p.m#at oklahoma#norman , ok (lloyd noble center)#76#60#26–0
27#20 feb 10#1:00 p.m#vs. providence β#hartford , ct (xlc)#85#53#27–0
28#24 feb 10#7:00 p.m#at syracuse β#syracuse , ny (carrier dome)#87#66#28–0
29#27 feb 10#12:00 p.m#vs. georgetown β#hartford , ct (xlc)#84#62#29–0
