country#area (km²) 2010#population 2011#gdp (ppp) ( intl. $ ) 2011#gdp (ppp) per capita ( intl. $ ) 2011#income inequality 1994–2011 (latest available)#hdi 2011#fsi 2012#cpi 2011#ief 2011#gpi 2012#wpfi 2011 / 2012#di 2011
algeria#2381 , 740#35980 , 193#263552 , 001454#8715#35.3#0.698#78.1#2.9#52.4#2.255#56.00#3.44
angola#1246 , 700#19618 , 432#116345 , 451961#5930#58.6#0.486#85.1#2.0#46.2#2.105#58.43#3.32
benin#112620#9099 , 922#14813 , 078086#1628#38.6#0.427#78.6#3.0#56.0#2.231#31.00#6.06
botswana#581730#2030 , 738#29958 , 865343#14753#61.0#0.633#66.5#6.1#68.8#1.621#12.00#7.63
burkina faso#274220#16967 , 845#22219 , 630703#1310#39.8#0.331#87.4#3.0#60.6#1.881#23.33#3.59
burundi#27830#8575 , 172#5214 , 123472#608#33.3#0.316#97.5#1.9#49.6#2.524#57.75#4.01
cameroon#475440#20030 , 362#47738 , 231020#2383#38.9#0.482#93.1#2.5#51.8#2.113#35.00#3.41
cape verde#4030#500585#2063 , 740972#4123#50.5#0.568#74.7#5.5#64.6#n / a#- 6.00#7.92
central african republic#622980#4486 , 837#3660 , 980390#816#56.3#0.343#103.8#2.2#49.3#2.872#20.00#1.82
chad#1284 , 000#11525 , 496#17645 , 370046#1531#39.8#0.328#107.6#2.0#45.3#2.671#37.67#1.62
comoros#1860#753943#842530 , 721#1117#64.3#0.433#83.0#2.4#43.8#n / a#13.00#3.52
côte d'ivoire#322460#20152 , 894#36338 , 307504#1803#41.5#0.400#103.6#2.2#55.4#2.419#83.50#3.08
congo , democratic republic of the#2344 , 860#67757 , 577#25440 , 229129#375#44.4#0.286#111.2#2.0#40.7#3.073#67.67#2.15
djibouti#23200#905564#1997 , 160467 a#2290 a#40.0#0.430#83.8#3.0#54.5#1.881#83.50#2.68
egypt#1001 , 450#82536 , 770#521964 , 470584#6324#30.8#0.644#90.4#2.9#59.1#2.220#97.50#3.95
equatorial guinea#28050#720213#26298 , 591108#36515#n / a#0.537#86.3#1.9#47.5#2.039#86.00#1.77
eritrea#117600#5415 , 280#3189 , 065543#589#n / a#0.349#94.5#2.5#36.7#2.264#142.00#2.34
ethiopia#1104 , 300#84734 , 262#94603 , 635847#1116#29.8#0.363#97.9#2.7#50.5#2.504#56.60#3.79
gabon#267670#1534 , 262#24487 , 009222#15960#41.5#0.674#74.6#3.0#56.7#1.972#36.50#3.48
gambia , the#11300#1776 , 103#3792 , 511029#2135#47.3#0.420#80.6#3.5#57.4#1.961#65.50#3.38
ghana#238540#24965 , 816#75660 , 464231#3100#42.8#0.541#67.5#3.9#59.4#1.807#11.00#6.02
guinea#245860#10221 , 808#11534 , 395660#1128#39.4#0.344#101.9#2.1#51.7#2.073#30.00#2.79
guinea - bissau#36130#1547 , 061#1935 , 816767#1251#35.5#0.353#99.2#2.2#46.5#2.105#26.00#1.99
kenya#580370#41609 , 728#71497 , 717724#1718#47.7#0.509#98.4#2.2#57.4#2.252#29.50#4.57
lesotho#30360#2193 , 843#3761 , 750856#1715#52.5#0.450#79.0#3.5#47.5#1.864#21.00#6.33
liberia#111370#4128 , 572#2382 , 497925#577#38.2#0.329#93.3#3.2#46.5#2.131#40.50#4.97
libya#1759 , 540#6422 , 772#105554 , 599321 a#16855 a#n / a#0.760#84.9#2.0#38.6#2.830#77.50#3.55
madagascar#587040#21315 , 135#20724 , 804452#972#44.1#0.480#82.5#3.0#61.2#2.124#29.50#3.93
malawi#118480#15380 , 888#14124 , 318474#918#39.0#0.400#88.8#3.0#55.8#1.894#68.00#5.81
mali#1240 , 190#15839 , 538#17401 , 077762#1099#33.0#0.359#77.9#2.8#56.3#2.132#0.00#6.36
mauritania#1030 , 700#3541 , 540#9105 , 623199#2571#40.5#0.453#87.6#2.4#52.1#2.301#22.20#4.16
mauritius#2040#1286 , 051#18676 , 949333#14523#39 b#0.728#44.7#5.1#76.2#1.487#17.00#8.04
mozambique#799380#23929 , 708#23499 , 133235#982#45.7#0.322#82.4#2.7#56.8#1.796#21.50#4.87
namibia#824290#2324 , 004#15862 , 655382#6826#63.9#0.625#71.0#4.4#62.7#1.804#- 2.00#6.24
niger#1267 , 000#16068 , 994#11763 , 433268#732#34.6#0.295#96.9#2.5#54.3#2.241#2.50#5.94
nigeria#923770#162470 , 737#411371 , 765042#2532#48.8#0.459#101.1#2.4#56.7#2.801#56.40#3.83
congo , republic of the#342000#4139 , 748#18336 , 706982#4429#47.3#0.533#90.1#2.2#43.6#2.148#30.38#2.89
rwanda#26340#10942 , 950#13690 , 574770#1251#50.8#0.429#89.3#5.0#62.7#2.250#81.00#3.25
são tomé and príncipe#960#168526#346851 , 135#2058#50.8#0.509#73.9#3.0#49.5#n / a#n / a#n / a
senegal#196720#12767 , 556#25287 , 537120#1981#39.2#0.459#79.3#2.9#55.7#1.994#26.00#5.32
seychelles#460#86000#2272 , 152389#26420#65.8#0.773#65.1#4.8#51.2#n / a#25.00#n / a
sierra leone#71740#5997 , 486#5259 , 635009#877#42.5#0.336#90.4#2.5#49.6#1.855#21.00#4.34
somalia#637660#9556 , 873#5896 , 000000 c#600 c#n / a#n / a#114.9#1.0#n / a#3.392#88.33#n / a
south africa#1219 , 090#50586 , 757#558215 , 907199#11035#63.1#0.619#66.8#4.1#62.7#2.321#12.00#7.79
south sudan#644331#10314 , 021#21123 , 000000#2134#45.5#n / a#108.4#n / a#n / a#n / a#41.25#n / a
sudan#2505 , 810 d#34318 , 385#95554 , 956806 d#2141 d#35.3 d#0.408 d#109.4#1.6 d#n / a#3.193 d#100.75#2.38 d
swaziland#17360#1067 , 773#6511 , 874679#6099#51.5#0.522#83.5#3.1#59.1#2.028#67.00#3.26
tanzania#947300#46218 , 486#68217 , 893777#1521#37.6#0.466#80.4#3.0#57.0#1.873#6.00#5.56
togo#56790#6154 , 813#6414 , 397867#1042#34.4#0.435#87.5#2.4#49.1#n / a#28.50#3.45
tunisia#163610#10673 , 800#100496 , 433356#9415#41.4#0.698#74.2#3.8#58.5#1.955#60.25#5.51
uganda#241550#34509 , 205#46730 , 051194#1354#44.3#0.446#96.5#2.4#61.7#2.121#64.00#5.08
western sahara#266000#491519#906500 , 000 e#2500 e#n / a#n / a#n / a#n / a#n / a#n / a#n / a#n / a
zambia#752610#13474 , 959#21869 , 657293#1623#54.6#0.430#85.9#3.2#59.7#1.830#30.00#6.19
zimbabwe#390760#12754 , 378#6474 , 000000#515#50.1#0.376#106.3#2.2#22.1#2.538#55.00#2.68
au f#29865 , 860#1012 , 571880#3080 , 877237 , 840#2981 g#44.7 h#0.470#87.5#2.9#53.4#2.207#43.15#4.29
country#area (km²) 2010#population 2011#gdp (ppp) ( intl. $ ) 2011#gdp (ppp) per capita ( intl. $ ) 2011#income inequality 1993–2009 (latest available)#hdi 2011#fsi 2012#cpi 2011#ief 2011#gpi 2012#wpfi 2011 / 2012#di 2011
