date#opponent#score#loss#time#att#record
may 1#tigers#8 - 0#ledezma (1 - 2)#2:23#20862#18 - 7
may 3#royals#5 - 4#sisco (0 - 1)#2:13#12362#19 - 7
may 4#royals#4 - 2#hernández (1 - 4)#2:39#12712#20 - 7
may 5#royals#2 - 1#greinke (0 - 3)#2:10#15389#21 - 7
may 6#blue jays#5 - 3#frasor (1 - 2)#3:03#21769#22 - 7
may 7#blue jays#10 - 7#lilly (1 - 3)#2:51#23078#23 - 7
may 8#blue jays#5 - 4#chacin (4 - 2)#2:38#20946#24 - 7
may 9#devil rays#2 - 4#garcía (3 - 2)#2:45#8774#24 - 8
may 10#devil rays#6 - 7#takatsu (0 - 2)#3:17#9389#24 - 9
may 11#devil rays#5 - 2#brazelton (1 - 7)#2:51#9414#25 - 9
may 12#orioles#3 - 2#chen (4 - 2)#2:21#29031#26 - 9
may 13#orioles#5 - 3#williams (3 - 3)#2:29#28188#27 - 9
may 14#orioles#6 - 9#garcía (3 - 3)#3:14#37311#27 - 10
may 15#orioles#2 - 6#contreras (1 - 1)#3:00#34030#27 - 11
may 16#rangers#6 - 7#marte (2 - 3)#3:01#26889#27 - 12
may 17#rangers#5 - 2#astacio (1 - 5)#2:22#18333#28 - 12
may 18#rangers#7 - 0#drese (3 - 4)#2:24#16255#29 - 12
may 20#cubs#5 - 1 (10)#maddux (2 - 2)#2:28#38988#30 - 12
may 21#cubs#5 - 3#wuertz (2 - 2)#3:09#39461#31 - 12
may 22#cubs#3 - 4#vizcaíno (2 - 2)#2:16#39334#31 - 13
may 23#angels#0 - 4#garland (8 - 1)#2:18#40991#31 - 14
may 24#angels#2 - 1 (11)#yan (0 - 1)#2:50#35182#32 - 14
may 25#angels#4 - 2#washburn (3 - 3)#2:30#42716#33 - 14
may 26#angels#2 - 3#contreras (2 - 2)#2:29#39128#33 - 15
may 27#rangers#2 - 6#mccarthy (0 - 1)#2:30#31149#33 - 16
may 28#rangers#postponed (rain) rescheduled for august 30#postponed (rain) rescheduled for august 30#postponed (rain) rescheduled for august 30#postponed (rain) rescheduled for august 30#postponed (rain) rescheduled for august 30
may 29#rangers#4 - 12#garland (8 - 2)#2:53#36265#33 - 17
may 30#angels#5 - 4#shields (4 - 2)#2:49#38685#34 - 17
may 31#angels#5 - 4#donnelly (2 - 1)#2:40#19864#35 - 17
