name#dist. from origin#dist. from terminus#speed limit#location (all in nagano )
okaya jct#0.0#75.8#70km / h#okaya
okaya overpass#↓#↑#70km / h#okaya
okaya tunnel#↓#↑#70km / h#okaya
okaya ic / okaya (imai) bs#3.7#72.1#70km / h#okaya
enrei tunnel#↓#↑#70km / h#okaya
enrei tunnel#↓#↑#70km / h#shiojiri
midoriko pa#8.4#67.4#70km / h#shiojiri
shiojiri ic#10.9#64.9#70km / h#shiojiri
shiojiri ic#10.9#64.9#100km / h#shiojiri
hirooka - nomura bs#14.1#61.7#100km / h#shiojiri
shiojiri - kita ic#17.6#58.2#100km / h#shiojiri
naraigawa bridge#↓#↑#100km / h#matsumoto
kanbayashi bs#21.0#54.8#100km / h#matsumoto
matsumoto jct#↓#↑#100km / h#matsumoto
matsumoto ic#25.8#50.0#100km / h#matsumoto
azusagawa sa#29.1#(46.7)#100km / h#matsumoto
azusagawa bridge#↓#↑#100km / h#matsumoto
azusagawa bridge#↓#↑#100km / h#azumino
azusagawa sa#(29.9)#45.9#100km / h#azumino
toyoshina ic#33.1#42.7#100km / h#azumino
toyoshina ic#33.1#42.7#80km / h#azumino
saigawa bridge#↓#↑#80km / h#azumino
akashina bs#36.5#39.3#80km / h#azumino
akashina tunnel#↓#↑#80km / h#azumino
shiga bs#40.5#35.3#80km / h#matsumoto
tachitoge tunnel#↓#↑#80km / h#matsumoto
tachitoge tunnel#↓#↑#80km / h#chikuhoku
honjō bs#47.3#28.5#80km / h#chikuhoku
sakakita bs#51.5#24.3#80km / h#chikuhoku
chikuhoku pa#52.8#23.0#80km / h#chikuhoku
chikuhoku pa#52.8#23.0#80km / h#omi
omi ic#56.3#19.5#80km / h#omi
ipponmatsu tunnel#↓#↑#80km / h#omi
ipponmatsu tunnel#↓#↑#80km / h#chikuma
obasute sa / sic#63.6#12.2#80km / h#chikuma
chikumagawa bridge#↓#↑#80km / h#nagano
chikumagawa bridge#↓#↑#80km / h#chikuma
kōshoku ic#74.9#0.9#80km / h#chikuma
kōshoku jct#75.8#0.0#80km / h#chikuma
through to jōshin - etsu expressway#through to jōshin - etsu expressway#through to jōshin - etsu expressway#through to jōshin - etsu expressway#through to jōshin - etsu expressway
