place#competitor#downhill points#slalom points#total
1#henri oreiller ( fra )#0.00#3.27#3.27
2#karl molitor ( sui )#3.09#3.35#6.44
3#james couttet ( fra )#6.95#0.00#6.95
4#edi mall ( aut )#8.06#0.48#8.54
5#silvio alverà ( ita )#4.30#4.41#8.71
6#hans hansson ( swe )#5.52#3.79#9.31
7#vittorio chierroni ( ita )#8.28#1.41#9.69
8#hans nogler ( aut )#4.63#5.33#9.96
9#antonín šponar ( tch )#7.84#3.35#11.19
10#edy reinalter ( aut )#8.83#3.18#12.01
11#eberhard kneisl ( aut )#7.51#4.85#12.36
12#jack reddish ( usa )#9.71#3.53#13.24
13#engelbert haider ( aut )#7.40#5.86#13.26
14#luboš brchel ( tch )#9.82#5.03#14.85
15#adolf odermatt ( sui )#6.51#9.13#15.64
16#fernand grosjean ( sui )#4.52#12.09#16.61
17#bjarne arentz ( nor )#7.73#9.44#17.17
18#georges panisset ( fra )#9.38#9.00#18.38
19#åke nilsson ( swe )#15.11#4.32#19.43
20#marius eriksen ( nor )#8.17#11.51#19.68
21#harvey clifford ( can )#10.60#9.74#20.34
22#sverre johannesen ( nor )#9.49#11.51#21.00
23#hector sutherland ( can )#10.60#11.12#21.72
24#claude penz ( fra )#13.46#9.52#22.98
25#steve knowlton ( usa )#17.32#6.43#23.75
26#barney mclean ( usa )#19.42#5.73#25.15
27#józef marusarz ( pol )#14.01#11.95#25.96
28#pentti alonen ( fin )#15.22#11.16#26.38
29#robert blatt ( usa )#18.09#9.74#27.83
30#péter szikla ( hun )#19.75#9.39#29.14
31#jan gąsienica ciaptak ( pol )#14.67#16.45#31.12
32#stein eriksen ( nor )#11.14#21.36#32.50
33#daniel šlachta ( tch )#19.20#15.21#34.41
34#slavko lukanc ( yug )#23.28#12.17#35.45
35#tamás székely ( hun )#22.62#15.17#37.79
36#wilbur irwin ( can )#25.71#13.54#39.25
37#matevž lukanc ( yug )#30.68#12.13#42.81
38#hernán oelkers ( chi )#25.05#17.78#42.83
39#philippe d'ursel ( bel )#30.90#14.24#45.14
40#dumitru frăţilă ( rou )#24.61#21.27#45.88
41#ion coliban ( rou )#30.02#16.10#46.12
42#michel feron ( bel )#21.85#24.67#46.52
42#dumitru sulică ( rou )#24.72#21.80#46.52
44#david madzhar ( bul )#27.92#18.75#46.67
45#donald garrow ( gbr )#25.71#21.27#46.98
46#károly kővári ( hun )#29.91#18.44#48.35
47#franz beck ( lie )#24.06#24.31#48.37
48#magnús brynjólfsson ( isl )#29.47#23.29#52.76
49#albert irwin ( can )#25.71#29.12#53.51
50#poldi schädler ( lie )#35.86#18.62#54.48
51#jože bertoncelj ( yug )#36.08#19.06#55.14
52#jaime errázuriz ( chi )#34.09#26.82#60.91
53#vasile ionescu ( rou )#32.67#28.81#61.48
54#josé arias ( esp )#42.37#23.03#65.40
55#dimitar drazhev ( bul )#39.83#25.94#65.77
56#otto jung ( arg )#41.16#24.89#66.05
57#arturo hammersley ( chi )#32.67#36.65#69.32
58#theodor sele ( lie )#49.22#23.56#72.78
59#thomas morawitz ( esp )#49.11#23.95#73.06
60#gino de pellegrín ( arg )#49.87#23.42#73.29
61#harry taylor ( gbr )#45.68#30.31#75.99
62#max gassner ( lie )#32.00#44.56#76.56
63#luis de ridder ( arg )#30.57#49.54#80.11
64#pablo rosenkjer ( arg )#55.94#28.68#84.62
65#þórir jónsson ( isl )#61.79#27.61#89.40
66#lajos máté ( hun )#40.83#48.79#89.62
67#guðmundur guðmundsson ( isl )#67.30#37.81#105.11
–#stig sollander ( swe )#16.10#—#dnf
–#olle dalman ( swe )#16.21#—#dnf
–#aimo vartiainen ( fin )#22.86#—#dnf
–#jerzy schindler ( pol )#30.12#—#dnf
–#james palmer - tomkinson ( gbr )#32.67#—#dnf
–#gonzalo domínguez ( chi )#40.41#—#dnf
–#dursun bozkurt ( tur )#56.54#—#dnf
–#osman yüce ( tur )#63.00#—#dnf
–#josé vila ( esp )#76.10#—#dnf
–#fotios mavriplis ( gre )#90.46#—#dnf
–#fernando armiñán ( esp )#91.62#—#dnf
