year#delegate#hometown#pageant#result#other awards
1971#nelia sancho#no information available#queen of the pacific#winner#none
1971#milagros gutierrez#no information available#miss charming international#second runner - up#none
1972#maria isabel seva#no information available#miss charming international#did not place#none
1989#maria rita apostol#no information available#miss flower queen#did not place#none
1992#sharmaine rama gutierrez#manila , metro manila#elite model look#did not place#none
1993#anna maria gonzalez#no information available#elite model look#did not place#none
1995#rollen richelle caralde#no information available#elite model look#did not place#none
1996#ailleen marfori damiles#las piñas , metro manila#international folklore beauty pageant#top 5 finalist#miss photogenic
1997#joanne zapanta santos#san fernando , pampanga#miss tourism international#winner#none
2000#rachel muyot soriano#no information available#miss tourism world#second runner - up#best in long gown
2001#maricar manalaysay balagtas#bulacan#miss globe international#winner#best national costume
2001#michelle cueva reyes#caloocan city , metro manila#miss tourism international#winner#best national costume
2001#zorayda ruth blanco andam#baguio city#miss tourism world#finalist#miss tourism world asia
2001#joanna maria mijares peñaloza#mandaluyong city , metro manila#miss internet www#did not place#face of the net
2002#kristine reyes alzar#lipa , batangas#miss tourism international#winner#best national costume
2002#karen loren medrano agustin#manila , metro manila#miss globe international#fifth runner - up#best in swimsuit
2002#michelle cueva reyes#caloocan city , metro manila#miss tourism world#winner#best national costume
2002#margaret - ann awitan bayot#antipolo , rizal#miss internet www#second runner - up#none
2003#noella mae evangelista#iligan city#queen of tourism international#winner#best national costume
2004#karen loren medrano agustin#manila , metro manila#world coffee queen#second runner - up#none
2004#margaret ann awitan bayot#antipolo , rizal#miss maja mundial#first runner - up / virreina#none
2005#jhezarie games javier#manila , metro manila#miss asean#winner#none
2006#carlene ang aguilar#quezon city , metro manila#miss internet www#winner#none
2009#april love antolo jordan#manila , metro manila#beauty of the world#winner#none
2010#mariella castillo#mabini , batangas#miss global teen#top 12 semi - finalist#teen queen of asia and oceania
