entrants#winner#prize#runner - up#results
352#nenad medic#$794112#andy bloch#results
3929#grant hinkle#$831462#james akenhead#results
713#david singer#$214131#jacobo fernandez#results
332#erick lindgren#$374505#justin bonomo#results
766#michael banducci#$636736#jeff williams#results
833#thang luu#$243356#spencer lawrence#results
1592#matt keikoan#$550601#shannon shorr#results
192#anthony rivera#$483688#james mackey#results
1236#rep porter#$372929#nathan templeton#results
388#freddy rouhani#$232911#tom chambers#results
360#phil tom#$477990#greg mueller#results
880#jimmy shultz#$257105#zac fellows#results
1397#duncan bell#$666777#steve merrifield#results
158#eric brooks#$415856#fu wong#results
1190#svetlana gromenkova#$244702#anh le#results
553#andrew brown#$226483#ted forrest#results
1000#jason young#$335565#mike schwartz#results
85#mike matusow#$537862#jeff lisandro#results
759#vanessa selbst#$227965#jamie pickering#results
480#daniel negreanu#$204874#ugur marangoz#results
731#scott seiver#$755891#dave seidman#results
414#jens vortmann#$298253#doug ganger#results
1344#blair hinkle#$507563#mark brockington#results
457#max pescatori#$246471#kyle kloeckner#results
256#kenny tran#$539056#alec torelli#results
453#barry greenstein#$157619#chris klodnicki#results
2706#vitaly lunkin#$628417#brett kimes#results
152#phil galfond#$817781#adam hourani#results
716#john phan#$434789#johnny neckar#results
218#rob hollink#$496931#jerrod ankenman#results
1012#dario minieri#$528418#seth fischer#results
2304#luis velador#$574734#anthony signore#results
261#sebastian ruthenberg#$328756#chris ferguson#results
320#layne flack#$577725#daniel makowsky#results
381#michael rocco#$135753#al barbieri#results
2447#jesper hougaard#$610304#cody slaubaugh#results
235#david benyamine#$535687#greg jamison#results
605#davidi kitai#$244583#chris bell#results
2720#david woo#$631656#matt wood#results
238#john phan#$151896#shun uchida#results
731#frank gary#$219508#jonathan tamayo#results
2218#dan lacourse#$368832#dale eberle#results
720#martin klaser#$216249#casey kastle#results
879#max greenwood#$693444#rene mouritsen#results
148#scotty nguyen#$1989120#michael demichele#results
805#joe commisso#$911855#richard lyndaker#results
544#ryan hughes#$183368#ron long#results
2317#alexandre gomes#$770540#marco johnson#results
2718#j.c. tran#$631170#rasmus nielsen#results
381#marty smyth#$859549#peter jetten#results
803#james schaaf#$256412#tommy hang#results
2693#david daneshgar#$625443#scott sitron#results
823#matt graham#$278180#jean - robert bellande#results
6844#peter eastgate#$9119517#ivan demidov#results
930#jonathan kotula#$87929#kevin o'harra#results
