monarch#heir#status#relationship to monarch#became heir; reason#ceased to be heir; reason#next in succession
wareru#hkun law#heir presumptive#brother#december 1287 brother founded dynasty#january 1307 succeeded#yan maw la mon 1307 , brother
hkun law#yan maw la mon#heir presumptive#brother#january 1307 brother succeeded#1307 killed in action#saw zein 13??–1323 , nephew
saw o#saw zein#heir apparent#brother#13?? brother succeeded#september 1323 succeeded#binnya u 13??–1348 , son
binnya e law#binnya u#heir apparent#nephew#13?? uncle succeeded#1348 succeeded#bawnganmon 1370s?–1383 , son
binnya u#bawnganmon#heir apparent#son#1370s? father succeeded#23 january 1384 brother succeeded#bawlawkyantaw 1383–1390 , nephew
razadarit#bawlawkyantaw#heir presumptive#son#23 january 1384 father succeeded#december 1390 executed#binnya dhammaraza 14??–1422 , brother
razadarit#binnya dhammaraza#heir apparent#son#14?? brother died#1421 succeeded#binnya ran i 1421–1424 , brother
binnya dhammaraza#binnya ran i#heir apparent#brother#1421 brother succeeded#1424 succeeded#binnya waru 14??–1446 , nephew
binnya ran i#binnya waru#heir apparent#nephew adopted son#14?? uncle succeeded#1446 succeeded#dhammazedi 1460–1471 , brother - in - law
shin sawbu#dhammazedi#heir apparent#son - in - law#1460 mother - in - law succeeded#1471 succeeded#binnya ran ii 1471–1492 , son
dhammazedi#binnya ran ii#heir apparent#son#1483 father succeeded#1492 succeeded#takayutpi 15??–1526 , son
