name#latitude#longitude#diameter (km)#year named#name origin
adrasthea tesserae#30.0n#55.0e#750.0#1997#adrastea , greek goddess of law 
ananke tessera#53.3n#137.0e#1060.0#1985#ananke , greek goddess of necessity 
athena tessera#35.0n#175.0e#1800.0#1997#athena , greek goddess of wisdom 
atropos tessera#71.5n#304.0e#469.0#1985#atropos , one of the fates in greek mythology
bathkol tessera#61.0n#200.0e#1485.0#1997#bathkol , israeli goddess of fate 
chimon - mana tessera#3.0 s#270.0e#1500.0#1997#chimon - mana , hopi goddess of the insane 
clidna tessera#42.0 s#29.0e#500.0#1997#clidna , an irish bird goddess of the afterlife
clotho tessera#56.4n#334.9e#289.0#1985#clotho , one of the fates in greek mythology
cocomama tessera#62.0 s#23.0e#1600.0#1997#kuka mama , an inca goddess of happiness
dekla tessera#57.4n#71.8e#1363.0#1985#dekla , latvian goddess of fate
dolya tessera#8.0 s#296.0e#1100.0#1997#dolya , east slavic good fate goddess
dou - mu tesserae#60.0 s#244.0e#400.0#1997#dou - mu , chinese life / death ruling goddess
fortuna tessera#69.9n#45.1e#2801.0#1985#fortuna , a roman goddess of chance
gbadu tessera#1.0 s#38.0e#700.0#1997#gbadu , a fon goddess of guessing
gegute tessera#17.0n#121.0e#1600.0#1997#gegute , a lithuanian goddess of time
giltine tesserae#39.0 s#250.0e#300.0#1997#giltine , a lithuanian bad fate goddess
haasttse - baad tessera#6.0n#127.0e#2600.0#1997#haasttse - badd , a navajo good health goddess
hikuleo tesserae#42.0 s#54.0e#1400.0#1997#hikuleo , a n tonga underworld goddess
humai tessera#53.0 s#250.0e#350.0#1997#humai , an iranian legendary bird of happiness
husbishag tesserae#28.0 s#101.0e#1100.0#1997#husbishag , a semitic underworld goddess
itzpapalotl tessera#75.7n#317.6e#380.0#1985#itzpapalotl , aztec goddess of fate
kruchina tesserae#36.0n#27.0e#1000.0#1997#kruchina , east slavic goddess of saddness
lahevhev tesserae#29.0n#189.0e#1300.0#1997#lahevhev , melanesian dead souls goddess
laima tessera#55.0n#48.5e#971.0#1985#laima , latvian and lithuanian goddess of fate
lhamo tessera#51.0 s#15.0e#800.0#1997#lhamo , tibetan time and fate goddess
likho tesserae#40.0n#134.0e#1200.0#1997#likho , east slavic deity of bad fate
mago - halmi tesserae#70.0n#157.0e#400.0#1997#mago - halmi , korean helping goddess
magu tessera#52.0 s#305.0e#300.0#1997#ma gu , chinese goddess of immortality
mamitu tesserae#22.0n#44.0e#900.0#1997#mamitu , ian akkad destiny goddess
manatum tessera#4.0 s#64.0e#3800.0#1997#manatum , semitic goddess of fate
meni tessera#48.1n#77.9e#454.0#1985#meni , semitic goddess of fate
meskhent tessera#65.8n#103.1e#1056.0#1985#meskhenet , egyptian goddess of fortune
minu - anni tessera#20.0 s#30.0e#1300.0#1997#minu - anni , assyrian fate goddess
moira tessera#58.7n#310.5e#361.0#1985#the moirai , greek fate goddess
nedolya tesserae#5.0n#294.0e#1200.0#1997#nedolya , east slavic bad fate goddess
nemesis tesserae#40.0n#181.0e#355.0#1985#nemesis , greek goddess of fate
norna tesserae#50.0 s#263.0e#700.0#1997#the norns , norse fate goddesses
nortia tesserae#49.0 s#160.0e#650.0#1997#nortia , etruscan fate goddess
nuahine tessera#9.0 s#157.0e#1000.0#1997#nuahine , rapanui fate goddess
oddibjord tessera#82.0n#85.0e#900.0#1997#oddibjord , n scandinavia fortune deity
salus tessera#1.5 s#48.5e#850.0#1997#salus , roman health and prosperity goddess
senectus tesserae#50.0n#292.0e#1400.0#1997#senectus , roman goddess of old age
shait tessera#54.0 s#173.5e#220.0#1997#shait , egyptian human destiny goddess
snotra tesserae#24.0n#134.0e#1000.0#1997#scandinavian goddess of wisdom
sudenitsa tesserae#33.0n#270.0e#4200.0#1997#slavic fate deities (three sisters) 
sudice tessera#37.0 s#112.0e#500.0#1997#czech goddess of fate
tellus tessera#42.6n#76.8e#2329.0#1982#greek titaness
tyche tessera#44.0 s#14.5e#575.0#1997#greek goddess of fate
urd tessera#40.0 s#174.5e#250.0#1997#norse fate goddess
ustrecha tesserae#43.0 s#265.0e#450.0#1997#old russian goddess of chance
vako - nana tesserae#27.0n#40.0e#1200.0#1997#adygan wise predictor
verpeja tesserae#58.0 s#160.0e#600.0#1997#lithuanian life thread goddess
yuki - onne tessera#39.0n#261.0e#1200.0#1997#japanese spirit of death
