date#opponent#score#loss#attendance#record
june 1#twins#5 - 1#castillo (1 - 5)#30444#28 - 27
june 2#marlins#11 - 10#munro (1 - 1)#12209#28 - 28
june 3#marlins#2 - 1#koch (3 - 1)#17546#28 - 29
june 4#marlins#7 - 2#núñez (0 - 6)#11007#29 - 29
june 5#braves#9 - 3#burkett (4 - 3)#33641#30 - 29
june 6#braves#7 - 6#frascatore (1 - 2)#39454#30 - 30
june 7#braves#12 - 8#millwood (4 - 5)#33240#31 - 30
june 9#expos#13 - 3#tucker (0 - 1)#26122#32 - 30
june 10#expos#11 - 2#escobar (5 - 7)#30239#32 - 31
june 11#expos#8 - 3#mota (0 - 1)#25838#33 - 31
june 12#tigers#4 - 2#nomo (2 - 6)#21779#34 - 31
june 13#tigers#16 - 3#andrews (1 - 2)#23314#34 - 32
june 14#tigers#8 - 1#weaver (3 - 6)#27479#35 - 32
june 16#red sox#7 - 4#escobar (5 - 8)#33638#35 - 33
june 17#red sox#11 - 10#martínez (5 - 4)#32951#36 - 33
june 18#red sox#5 - 1#fassero (6 - 3)#32925#37 - 33
june 20#tigers#18 - 6#carpenter (6 - 6)#18850#37 - 34
june 21#tigers#6 - 0#moehler (4 - 4)#18125#38 - 34
june 22#tigers#7 - 4#nomo (2 - 7)#20259#39 - 34
june 23#red sox#5 - 4#wasdin (0 - 3)#28198#40 - 34
june 24#red sox#6 - 4#rose (3 - 5)#30130#41 - 34
june 25#red sox#6 - 5 (13)#florie (0 - 2)#31022#42 - 34
june 27#devil rays#11 - 1#escobar (6 - 9)#14657#42 - 35
june 28#devil rays#5 - 2#yan (4 - 6)#15308#43 - 35
june 29#devil rays#12 - 3#lidle (1 - 3)#21666#44 - 35
june 30#orioles#8 - 3#halladay (3 - 5)#40412#44 - 36
