date#visitor#score#home#decision#attendance#record
march 2#columbus#3 – 4#edmonton#leclaire#16839#30–27–10
march 4#columbus#0 – 1#calgary#leclaire#19289#30–28–10
march 7#edmonton#2 – 1#columbus#leclaire#14933#30–28–11
march 9#tampa bay#3 – 5#columbus#leclaire#14796#31–28–11
march 14#chicago#6 – 3#columbus#norrena#15699#31–29–11
march 16#detroit#3 – 4#columbus#norrena#18188#32–29–11
march 18#calgary#0 – 3#columbus#norrena#14270#33–29–11
march 19#columbus#1 – 3#detroit#norrena#19061#33–30–11
march 22#detroit#4 – 1#columbus#norrena#17681#33–31–11
march 25#columbus#0 – 3#nashville#norrena#16330#33–32–11
march 26#chicago#0 – 4#columbus#norrena#14454#34–32–11
march 28#nashville#2 – 0#columbus#leclaire#15595#34–33–11
march 30#columbus#4 – 5#chicago#norrena#20885#34–33–12
