season#level#division#administration#position
1994#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#5th
1995#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#2nd
1996#tier 2#ykkönen (first division)#finnish fa (suomen palloliitto)#6th
1997#tier 2#ykkönen (first division)#finnish fa (suomen palloliitto)#3rd
1998#tier 2#ykkönen (first division)#finnish fa (suomen palloliitto)#8th
1999#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#4th
2000#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#4th
2001#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#8th
2002#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#3rd
2003#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#4th
2004#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#1st
2005#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#7th
2006#tier 3#kakkonen (second division)#finnish fa (suomen palloliitto)#1st
2007#tier 2#ykkönen (first division)#finnish fa (suomen palloliitto)#3rd
2008#tier 2#ykkönen (first division)#finnish fa (suomen palloliitto)#1st
2009#tier 1#veikkausliiga (premier league)#finnish fa (suomen palloliitto)#13th
2010#tier 1#veikkausliiga (premier league)#finnish fa (suomen palloliitto)#13th
2011#tier 1#veikkausliiga (premier league)#finnish fa (suomen palloliitto)#3rd
2012#tier 1#veikkausliiga (premier league)#finnish fa (suomen palloliitto)#9th
2013#tier 1#veikkausliiga (premier league)#finnish fa (suomen palloliitto)#12th
