rank#county#name#type#elevation
1#oppland#galdhøpiggen#mountain#m (ft)
2#sogn og fjordane#store skagastølstind#mountain#m (ft)
3#hedmark#rondslottet#mountain#m (ft)
4#møre og romsdal#puttegga#mountain#m (ft)
5#sør - trøndelag#storskrymten#mountain#m (ft)
6#buskerud#folarskardnuten#mountain#m (ft)
7#nordland#oksskolten#mountain#m (ft)
8#telemark#gaustatoppen#mountain#m (ft)
9#hordaland#hardangerjøkulen#glacier#m (ft)
10#troms#jiehkkevárri#mountain#m (ft)
11#rogaland#vassdalseggi#mountain#m (ft)
12#aust - agder#sæbyggjenuten#mountain#m (ft)
13#nord - trøndelag#jetnamsklumpen#mountain#m (ft)
14#vest - agder#urddalsknuten#mountain#m (ft)
15#finnmark#øksfjordjøkelen#glacier#m (ft)
16#akershus#fjellsjøkampen#mountain#m (ft)
17#vestfold#skibergfjellet#mountain#m (ft)
18#oslo#kjerkeberget#hill#m (ft)
19#østfold#slavasshøgda#hill#m (ft)
