network#origin of programming#language#genre#service
asianet#india#malayalam#general#starhub
channel india#india#hindi#music#starhub
channel i#bangladesh#bengali#general#starhub
colors#india#hindi#general#starhub
set max#india#hindi#movies#starhub
sony entertainment television asia#india#hindi#general#starhub
star cricket#india#english#cricket#starhub
star cricket hd#india#english#cricket#starhub
star gold#india#hindi#movies#starhub
star plus#india#hindi#general#starhub
sun music#india#tamil#music#starhub
sun tv#india#tamil#general#starhub
ten cricket#india#english#cricket#starhub
vannathirai#singapore#tamil#movies#starhub
vijay#india#tamil#general#starhub
zee cinema#india#hindi#movies#starhub
zee news#india#hindi#news#starhub
zee tv#india#hindi#general#starhub
