date#opponent#score#loss#attendance#time#record
june 1#reds#2 - 6#hudson (7 - 4)#35942#2:42#29 - 28
june 2#marlins#7 - 5 (10)#kensing (3 - 1)#20896#3:01#30 - 28
june 3#marlins#5 - 4#lindstrom (1 - 0)#25476#2:59#31 - 28
june 4#marlins#4 - 6#acosta (3 - 3)#26917#3:00#31 - 29
june 5#marlins#7 - 5#nolasco (5 - 4)#27238#2:53#32 - 29
june 6#phillies#3 - 4 (10)#acosta (3 - 4)#34074#3:36#32 - 30
june 7#phillies#2 - 6#reyes (2 - 4)#43854#3:02#32 - 31
june 8#phillies#3 - 6#boyer (1 - 4)#33370#3:09#32 - 32
june 10#cubs#5 - 10#glavine (2 - 3)#41624#2:50#32 - 33
june 11#cubs#2 - 7#bennett (0 - 4)#41497#2:25#32 - 34
june 12#cubs#2 - 3 (11)#acosta (3 - 5)#41517#3:22#32 - 35
june 13#angels#5 - 2#garland (6 - 4)#43919#2:17#33 - 35
june 14#angels#9 - 4#santana (8 - 3)#43894#3:00#34 - 35
june 15#angels#0 - 2#campillo (2 - 1)#43723#2:14#34 - 36
june 16#rockies#7 - 1#jiménez (1 - 7)#25120#3:02#35 - 36
june 17#rangers#5 - 7#hudson (7 - 5)#33558#2:40#35 - 37
june 18#rangers#5 - 2#wilson (0 - 2)#38545#2:50#36 - 37
june 19#rangers#4 - 5#boyer (1 - 5)#28853#3:04#36 - 38
june 20#mariners#2 - 10#campillo (2 - 2)#40268#2:53#36 - 39
june 21#mariners#5 - 4#batista (3 - 9)#47158#3:10#37 - 39
june 22#mariners#8 - 3#silva (3 - 9)#30965#2:25#38 - 39
june 23#brewers#1 - 4#reyes (3 - 5)#25661#2:14#38 - 40
june 24#brewers#3 - 4#morton (1 - 1)#29224#2:31#38 - 41
june 25#brewers#4 - 2#suppan (4 - 6)#34829#2:29#39 - 41
june 27#blue jays#4 - 0#mcgowan (6 - 6)#24282#2:33#40 - 41
june 28#blue jays#5 - 9#hudson (8 - 6)#28518#2:58#40 - 42
june 29#blue jays#0 - 1#reyes (3 - 6)#30514#2:35#40 - 43
