date#visitor#score#home#decision#attendance#record
february 4#boston#3 - 1#philadelphia#biron#19748#26 - 15 - 9
february 7#philadelphia#4 - 3#boston#niittymaki#17565#27 - 15 - 9
february 8#philadelphia#3 - 2#atlanta#niittymaki#14175#28 - 15 - 9
february 12#ottawa#5 - 2#philadelphia#niittymaki#19679#28 - 16 - 9
february 14#ny islanders#1 - 5#philadelphia#biron#19789#29 - 16 - 9
february 15#philadelphia#5 - 2#ny rangers#biron#18200#30 - 16 - 9
february 19#buffalo#3 - 6#philadelphia#biron#19642#31 - 16 - 9
february 21#pittsburgh#5 - 4#philadelphia#biron#19992#31 - 17 - 9
february 24#philadelphia#4 - 2#washington#biron#18277#32 - 17 - 9
february 25#los angeles#0 - 2#philadelphia#biron#19568#33 - 17 - 9
february 27#montreal#4 - 3#philadelphia#niittymaki#19881#33 - 17 - 10
