date#visitor#score#home#decision#attendance#record
october 3#anaheim#2 - 3#detroit#hasek#17610#1 - 0 - 0
october 6#detroit#3 - 4#chicago#hasek#18768#1 - 0 - 1
october 8#edmonton#2 - 4#detroit#hasek#16913#2 - 0 - 1
october 10#calgary#2 - 4#detroit#osgood#16629#3 - 0 - 1
october 12#chicago#3 - 2#detroit#hasek#17696#3 - 1 - 1
october 14#detroit#4 - 1#los angeles#osgood#17215#4 - 1 - 1
october 15#detroit#3 - 6#anaheim#hasek#17174#4 - 2 - 1
october 18#detroit#4 - 2#san jose#osgood#17496#5 - 2 - 1
october 20#detroit#5 - 2#phoenix#hasek#14154#6 - 2 - 1
october 24#vancouver#2 - 3#detroit#hasek#17015#7 - 2 - 1
october 26#san jose#1 - 5#detroit#osgood#18289#8 - 2 - 1
october 28#detroit#3 - 2#vancouver#osgood#18630#9 - 2 - 1
october 30#detroit#2 - 1#edmonton#osgood#16839#10 - 2 - 1
