seq#name#background#party leadership#communication ability#relations with congress#court appointments#handling of economy#luck#ability to compromise#willing to take risks#executive appointments#overall ability#imagination#domestic accomplishments#integrity#executive ability#foreign policy accomplishments#leadership ability#intelligence#avoid crucial mistakes#expert 's view#overall
1#george washington#7#18#12#3#3#4#1#3#4#1#4#9#4#2#2#3#1#12#1#3#4
2#john adams#4#29#18#26#10#13#23#32#16#15#13#17#22#3#19#12#20#7#15#12#17
3#thomas jefferson#1#4#6#4#6#16#6#11#8#5#5#3#6#14#5#7#6#1#6#5#5
4#james madison#3#10#11#9#7#12#17#7#15#9#6#8#12#5#14#20#17#2#10#8#6
5#james monroe#9#12#15#8#14#9#9#8#17#8#16#16#8#10#11#2#13#15#7#9#7
6#john quincy adams#2#34#20#35#16#14#30#29#23#13#15#11#18#4#21#16#26#5#20#21#19
7#andrew jackson#30#2#10#14#27#28#4#38#5#19#12#13#14#23#6#19#5#23#12#13#14
8#martin van buren#16#13#23#19#24#38#33#13#32#25#24#24#27#29#23#25#27#22#27#24#23
9#william henry harrison#24#30#25#31#33#27#42#35#30#24#37#35#36#30#33#39#24#31#33#34#35
10#john tyler#33#42#39#42#39#31#22#39#26#34#35#29#34#33#37#35#36#33#32#36#37
11#james k. polk#17#9#13#12#21#15#7#23#7#16#17#14#11#24#9#8#10#20#9#11#12
12#zachary taylor#37#35#28#37#37#24#36#34#28#28#34#27#37#21#31#34#25#37#25#33#33
13#millard fillmore#40#41#40#38#35#33#25#25#37#35#38#36#35#36#38#33#39#39#30#35#38
14#franklin pierce#38#37#37#41#40#34#35#36#38#38#39#39#39#38#40#40#40#38#35#40#40
15#james buchanan#23#40#41#40#42#41#40#41#43#39#42#42#43#40#42#41#43#40#41#43#42
16#abraham lincoln#28#6#2#6#4#5#13#1#2#2#1#2#1#1#1#5#2#3#2#1#3
17#andrew johnson#42#43#43#43#43#37#39#43#34#42#41#41#42#37#41#38#42#41#42#42#43
18#ulysses s. grant#26#28#24#22#25#29#21#22#22#40#28#26#26#27#34#24#21#29#31#31#26
19#rutherford b. hayes#29#33#30#29#29#26#19#18#33#33#33#32#33#28#30#30#32#30#24#29#31
20#james a. garfield#20#22#22#24#32#23#41#27#31#29#25#28#25#25#26#31#23#26#22#27#27
21#chester a. arthur#41#31#32#27#28#19#14#21#27#26#30#25#20#32#27#26#28#32#17#26#25
22 / 24#grover cleveland#19#16#17#15#17#22#20#19#24#18#20#22#17#19#17#21#19#25#14#19#20
23#benjamin harrison#39#32#34#28#30#35#29#30#39#36#36#34#32#31#35#28#34#35#23#32#34
25#william mckinley#21#14#19#11#23#18#24#20#21#20#21#23#19#22#18#15#18#27#11#20#21
26#theodore roosevelt#6#7#3#5#1#2#2#12#1#4#3#1#2#6#4#4#4#6#3#4#2
27#william howard taft#14#36#29#30#18#20#32#24#36#22#23#30#21#18#25#23#31#18#28#23#24
28#woodrow wilson#8#8#9#16#8#8#15#37#9#10#8#5#9#11#10#10#12#4#29#10#8
29#warren g. harding#43#38#36#34#36#39#37#26#40#43#43#43#40#42#43#37#41#43#39#41#41
30#calvin coolidge#25#24#38#21#26#30#12#28#41#30#32#37#31#17#28#32#33#28#19#28#29
31#herbert hoover#10#26#31#33#19#43#43#40#42#32#26#38#41#13#29#36#37#14#40#38#36
32#franklin d. roosevelt#5#1#1#2#2#1#5#2#3#3#2#4#3#16#3#1#3#10#4#2#1
33#harry truman#35#15#14#20#15#6#11#15#6#7#7#15#7#8#8#6#9#17#8#6#9
34#dwight d. eisenhower#12#17#21#10#9#11#8#5#20#17#11#20#13#9#7#9#7#19#5#7#10
35#john f. kennedy#13#19#4#13#12#7#27#6#10#6#14#7#15#35#13#17#11#11#16#14#11
36#lyndon b. johnson#15#3#16#1#5#10#28#9#12#12#9#12#5#34#12#43#15#21#37#16#16
37#richard nixon#18#20#26#36#38#25#34#33#14#37#22#19#24#43#24#11#29#16#43#37#30
38#gerald ford#27#25#35#17#22#36#31#17#35#23#31#33#30#15#32#27#30#34#26#25#28
39#jimmy carter#31#39#27#39#20#40#38#31#25#21#29#21#29#7#36#29#35#13#36#30#32
40#ronald reagan#34#5#5#7#31#21#3#14#11#31#19#18#23#26#20#13#8#36#13#17#18
41#george h. w. bush#11#27#33#23#34#32#26#16#29#27#27#31#28#20#22#14#22#24#18#22#22
42#bill clinton#22#11#8#25#11#3#10#4#18#11#10#10#10#41#15#18#14#9#34#15#13
43#george w. bush#36#23#42#32#41#42#18#42#19#41#40#40#38#39#39#42#38#42#38#39#39
44#barack obama#32#21#7#18#13#17#16#10#13#14#18#6#16#12#16#22#16#8#21#18#15
