rank :#premier :#party :#assumed office :#left office :#total time in office :
1#sir henry parkes#liberalism#14 may 1872#8 february 1875#11 years , 278 days
1#sir henry parkes#liberalism#22 march 1877#16 august 1877#11 years , 278 days
1#sir henry parkes#liberalism#21 december 1878#4 january 1883#11 years , 278 days
1#sir henry parkes#free trade#25 january 1887#16 january 1889#11 years , 278 days
1#sir henry parkes#free trade#8 march 1889#23 october 1891#11 years , 278 days
2#bob carr#labor#4 april 1995#3 august 2005#10years , 121days
3#neville wran#labor#14 may 1976#4 july 1986#10years , 51days
4#sir robert askin#liberal#13 may 1965#3 january 1975#9years , 235days
5#joseph cahill#labor#2 april 1952#22 october 1959#7years , 204days
6#sir bertram stevens#united australia#16 may 1932#4 august 1939#7years , 80days
7#sir charles cowper#liberalism#26 august 1856#2 october 1856#6 years , 352 days
7#sir charles cowper#liberalism#7 september 1857#26 october 1859#6 years , 352 days
7#sir charles cowper#liberalism#10 january 1861#15 october 1863#6 years , 352 days
7#sir charles cowper#liberalism#3 february 1865#21 january 1866#6 years , 352 days
7#sir charles cowper#liberalism#13 january 1870#15 december 1870#6 years , 352 days
8#william holman#labor#30 june 1913#15 november 1916#6years , 287days
8#william holman#nationalist#15 november 1916#12 april 1920#6years , 287days
9#sir william mckell#labor#16 may 1941#6 february 1947#5years , 266days
10#sir james martin#no party alignment#16 october 1863#2 february 1865#5 years , 171 days
10#sir james martin#no party alignment#22 january 1866#26 october 1868#5 years , 171 days
10#sir james martin#no party alignment#16 december 1870#13 may 1872#5 years , 171 days
11#james mcgirr#labor#6 february 1947#2 april 1952#5years , 56days
12#sir george reid#free trade#3 august 1894#13 september 1899#5years , 41days
13#sir john robertson#liberalism#9 march 1860#9 january 1861#4 years , 242 days
13#sir john robertson#liberalism#27 october 1868#12 january 1870#4 years , 242 days
13#sir john robertson#liberalism#9 february 1875#21 march 1877#4 years , 242 days
13#sir john robertson#liberalism#17 august 1877#17 december 1877#4 years , 242 days
13#sir john robertson#liberalism#22 december 1885#22 february 1886#4 years , 242 days
14#bob heffron#labor#23 october 1959#30 april 1964#4years , 190days
15#nick greiner#liberal#25 march 1988#24 june 1992#4years , 91days
16#jack lang#labor aka lang labor#17 june 1925#18 october 1927#3 years , 314 days
16#jack lang#labor aka lang labor#4 november 1930#13 may 1932#3 years , 314 days
17#sir john see#progressive#28 march 1901#14 june 1904#3years , 78days
18#sir george fuller#nationalist#20 december 1921#20 december 1921#3 years , 65 days
18#sir george fuller#nationalist#13 april 1922#17 june 1925#3 years , 65 days
19#sir george dibbs#protectionist#7 october 1885#21 december 1885#3 years , 42 days
19#sir george dibbs#protectionist#17 january 1889#7 march 1889#3 years , 42 days
19#sir george dibbs#protectionist#23 october 1891#2 august 1894#3 years , 42 days
20#morris iemma#labor#3 august 2005#5 september 2008#3years , 33days
21#sir joseph carruthers#liberal reform#30 august 1904#2 october 1907#3years , 33days
22#sir thomas bavin#nationalist#18 october 1927#3 november 1930#3years , 16days
23#sir charles wade#commonwealth liberal#2 october 1907#1 october 1910#2years , 364days
24#john fahey#liberal#24 june 1992#4 april 1995#2years , 284days
25#sir alexander stuart#no party alignment#5 january 1883#6 october 1885#2years , 274days
26#james mcgowen#labor#21 october 1910#29 june 1913#2years , 245days
27#barry o'farrell#liberal#28 march 2011#incumbent#2years , 310days
28#alexander mair#united australia#5 august 1939#16 may 1941#1year , 284days
29#barrie unsworth#labor#4 july 1986#25 march 1988#1year , 265days
30#sir william lyne#protectionist#14 september 1899#27 march 1901#1year , 194days
31#john storey#labor#13 april 1920#5 october 1921#1year , 175days
32#kristina keneally#labor#4 december 2009#28 march 2011#1year , 114days
33#nathan rees#labor#5 september 2008#4 december 2009#1year , 90days
34#thomas lewis#liberal#3 january 1975#23 january 1976#1year , 20days
35#jack renshaw#labor#30 april 1964#13 may 1965#1year , 13days
36#james farnell#no party alignment#18 december 1877#20 december 1878#1year , 2days
37#sir henry parker#no party alignment#3 october 1856#7 september 1857#339 days
38#sir patrick jennings#protectionist#26 february 1886#19 january 1887#327 days
39#james dooley#labor#5 october 1921#20 december 1921#190 days
39#james dooley#labor#20 december 1921#13 april 1922#190 days
40#william forster#no party alignment#27 october 1859#8 march 1860#133 days
41#sir eric willis#liberal#23 january 1976#14 may 1976#112 days
42#sir stuart donaldson#no party alignment#6 june 1856#25 august 1856#80 days
43#thomas waddell#progressive#15 june 1904#29 august 1904#75 days
