outcome#year#championship#surface#partner#opponents in the final#score in the final
runner - up#1971#us open#grass#bob maud#billie jean king owen davidson#6 - 3 , 7 - 5
runner - up#1973#french open#clay#patrice dominguez#françoise dürr jean - claude barclay#6 - 1 , 6 - 4
runner - up#1975#wimbledon#grass#allan stone#margaret court marty riessen#6 - 4 , 7 - 5
runner - up#1976#us open#clay#frew mcmillan#billie jean king phil dent#3 - 6 , 6 - 2 , 7 - 5
runner - up#1977#wimbledon#grass#frew mcmillan#greer stevens bob hewitt#3 - 6 , 7 - 5 , 6 - 4
winner#1977#us open#clay#frew mcmillan#billie jean king vitas gerulaitis#6 - 2 , 3 - 6 , 6 - 3
winner#1978#wimbledon#grass#frew mcmillan#billie jean king ray ruffels#6 - 2 , 6 - 2
winner#1978#us open (2)#hard#frew mcmillan#billie jean king ray ruffels#6 - 3 , 7 - 6
runner - up#1979#wimbledon#grass#frew mcmillan#greer stevens bob hewitt#7 - 5 , 7 - 6
runner - up#1979#us open#hard#frew mcmillan#greer stevens bob hewitt#6 - 3 , 7 - 5
runner - up#1980#us open#hard#frew mcmillan#wendy turnbull marty riessen#7 - 5 , 6 - 2
runner - up#1981#french open#clay#fred mcnair#andrea jaeger jimmy arias#7 - 6 , 6 - 4
