date#visitor#score#home#decision#record
february 1#buffalo#4 – 5#atlanta#lehtonen#25–25–4
february 2#atlanta#2 – 0#washington#lehtonen#26–25–5
february 5#philadelphia#3 – 2#atlanta#lehtonen#26–26–5
february 7#vancouver#2 – 1#atlanta#lehtonen#26–27–5
february 9#tampa bay#1 – 2#atlanta#lehtonen#27–27–5
february 13#washington#2 – 3#atlanta#lehtonen#28–27–5
february 15#atlanta#4 – 3#new jersey#hedberg#29–27–5
february 16#atlanta#1 – 4#ny islanders#lehtonen#29–28–5
february 21#atlanta#3 – 5#carolina#lehtonen#29–29–5
february 23#atlanta#1 – 3#toronto#lehtonen#29–30–5
february 26#atlanta#1 – 5#montreal#lehtonen#29–31–5
february 28#ny islanders#5 – 4#atlanta#lehtonen#29–31–6
