date#visitor#score#home#decision#attendance#record
march 1#nashville#3 – 1#dallas#ellis#18584#33–25–8
march 4#nashville#5 – 1#edmonton#ellis#16839#34–25–8
march 6#nashville#2 – 6#vancouver#ellis#18630#34–26–8
march 7#nashville#2 – 1#calgary#ellis#19289#35–26–8
march 9#nashville#3 – 4#detroit#mason#20066#35–27–8
march 11#san jose#2 – 1#nashville#ellis#14965#35–28–8
march 13#los angeles#4 – 1#nashville#ellis#15853#35–29–8
march 15#nashville#3 – 1#detroit#ellis#20066#36–29–8
march 18#washington#4 – 2#nashville#ellis#17113#36–30–8
march 20#detroit#6 – 3#nashville#mason#17113#36–31–8
march 22#chicago#1 – 2#nashville#ellis#17113#37–31–8
march 25#columbus#0 – 3#nashville#ellis#16330#38–31–8
march 28#nashville#2 – 0#columbus#ellis#15595#39–31–8
march 30#nashville#0 – 1#detroit#ellis#20066#39–31–9
