date#opponent#score#loss#attendance#record
april 9#rangers#4 - 2#stottlemyre (0 - 1)#40907#0 - 1
april 10#rangers#2 - 1#hough (0 - 1)#49673#1 - 1
april 11#rangers#11 - 5#cerutti (0 - 1)#35301#1 - 2
april 12#rangers#7 - 1#moyer (0 - 1)#35354#2 - 2
april 13#royals#3 - 1#davis (0 - 1)#20522#3 - 2
april 14#royals#3 - 1#stottlemyre (0 - 2)#25930#3 - 3
april 15#royals#5 - 4#crawford (0 - 1)#21925#4 - 3
april 16#orioles#4 - 2#tibbs (0 - 1)#40301#5 - 3
april 17#orioles#8 - 2#ballard (0 - 2)#38212#6 - 3
april 18#orioles#8 - 5#wills (0 - 1)#41181#6 - 4
april 20#royals#17 - 6#saberhagen (1 - 1)#49151#7 - 4
april 21#royals#5 - 1#gubicza (1 - 2)#49121#8 - 4
april 22#royals#7 - 1#cerutti (1 - 2)#49056#8 - 5
april 23#indians#12 - 9#wickander (0 - 1)#34139#9 - 5
april 24#indians#4 - 3#swindell (1 - 2)#35203#10 - 5
april 25#indians#5 - 3#nichols (0 - 1)#38168#11 - 5
april 26#indians#4 - 3#stieb (3 - 1)#44174#11 - 6
april 27#white sox#6 - 1#cerutti (1 - 3)#10965#11 - 7
april 28#white sox#5 - 4#flanagan (2 - 1)#15395#11 - 8
april 29#white sox#10 - 3#key (2 - 1)#12936#11 - 9
april 30#indians#10 - 4#bearse (0 - 2)#6254#12 - 9
